Sample name	Chao1 richness
mouse_sample_13-kraken2_refseqV208_nt-0.45	271.5
mouse_sample_13-kraken2_refseqV208_nt-0.40	279.625
mouse_sample_13-kraken2_refseqV208_nt-0.05	5449.5297619047615
mouse_sample_13-kraken2_refseqV208_nt-0.15	765.1428571428571
mouse_sample_13-kraken2_refseqV208_nt-0.20	566.0294117647059
mouse_sample_13-kraken2_refseqV208_nt-0.55	238.0
mouse_sample_13-kraken2_refseqV208_nt-0.50	241.71428571428572
mouse_sample_13-kraken2_refseqV208_nt-0.30	344.375
mouse_sample_13-kraken2_refseqV208_nt-0.25	436.93548387096774
mouse_sample_13-kraken2_refseqV208_nt-0.10	1342.791304347826
mouse_sample_13-kraken2_refseqV208_nt-0.35	326.7142857142857
mouse_sample_13-kraken2_refseqV208_nt-0.00	31950.256610316428
mouse_sample_13-kraken2_refseqV208_nt-1.00	81.5
mouse_sample_13-kraken2_refseqV208_nt-0.95	93.42857142857143
mouse_sample_13-kraken2_refseqV208_nt-0.75	163.75
mouse_sample_13-kraken2_refseqV208_nt-0.70	193.1
mouse_sample_13-kraken2_refseqV208_nt-0.65	196.15384615384616
mouse_sample_13-kraken2_refseqV208_nt-0.85	127.5
mouse_sample_13-kraken2_refseqV208_nt-0.80	142.55555555555554
mouse_sample_13-kraken2_refseqV208_nt-0.60	212.58823529411765
mouse_sample_13-kraken2_refseqV208_nt-0.90	118.0
mouse_sample_61-kraken2_refseqV208_nt-0.10	1970.3068181818182
mouse_sample_61-kraken2_refseqV208_nt-0.05	7585.875
mouse_sample_61-kraken2_refseqV208_nt-0.00	39988.19663970131
mouse_sample_61-kraken2_refseqV208_nt-0.40	507.12
mouse_sample_61-kraken2_refseqV208_nt-0.20	846.0714285714286
mouse_sample_61-kraken2_refseqV208_nt-0.15	1073.2222222222222
mouse_sample_61-kraken2_refseqV208_nt-0.25	718.1538461538462
mouse_sample_61-kraken2_refseqV208_nt-0.30	592.1612903225806
mouse_sample_61-kraken2_refseqV208_nt-0.55	449.8
mouse_sample_61-kraken2_refseqV208_nt-0.70	333.2608695652174
mouse_sample_61-kraken2_refseqV208_nt-0.60	406.77777777777777
mouse_sample_61-kraken2_refseqV208_nt-0.35	531.59375
mouse_sample_61-kraken2_refseqV208_nt-0.45	481.7916666666667
mouse_sample_61-kraken2_refseqV208_nt-0.50	472.8
mouse_sample_61-kraken2_refseqV208_nt-0.65	375.5357142857143
mouse_sample_61-kraken2_refseqV208_nt-1.00	175.08333333333334
mouse_sample_61-kraken2_refseqV208_nt-0.85	262.0
strain_sample_86-kraken2_refseqV208_nt-0.20	615.1212121212121
mouse_sample_61-kraken2_refseqV208_nt-0.90	233.07692307692307
mouse_sample_61-kraken2_refseqV208_nt-0.95	215.89473684210526
mouse_sample_61-kraken2_refseqV208_nt-0.80	288.54545454545456
mouse_sample_61-kraken2_refseqV208_nt-0.75	319.6470588235294
strain_sample_86-kraken2_refseqV208_nt-0.25	368.8666666666667
strain_sample_86-kraken2_refseqV208_nt-0.15	969.1408450704225
strain_sample_86-kraken2_refseqV208_nt-0.10	1605.12
strain_sample_86-kraken2_refseqV208_nt-0.05	4174.524390243902
strain_sample_86-kraken2_refseqV208_nt-0.00	15120.598337950138
strain_sample_86-kraken2_refseqV208_nt-0.50	119.2
strain_sample_86-kraken2_refseqV208_nt-0.55	110.0
strain_sample_86-kraken2_refseqV208_nt-0.70	77.0
strain_sample_86-kraken2_refseqV208_nt-0.65	86.0
strain_sample_86-kraken2_refseqV208_nt-0.60	97.0
strain_sample_86-kraken2_refseqV208_nt-0.45	131.16666666666666
strain_sample_86-kraken2_refseqV208_nt-0.35	162.42857142857142
strain_sample_86-kraken2_refseqV208_nt-0.30	196.0
strain_sample_86-kraken2_refseqV208_nt-0.75	75.0
strain_sample_86-kraken2_refseqV208_nt-0.40	141.0
strain_sample_86-kraken2_refseqV208_nt-0.85	55.0
strain_sample_86-kraken2_refseqV208_nt-0.80	64.0
strain_sample_86-kraken2_refseqV208_nt-1.00	29.0
strain_sample_86-kraken2_refseqV208_nt-0.95	39.0
strain_sample_86-kraken2_refseqV208_nt-0.90	49.0
plant_sample_5-kraken2_refseqV208_nt-0.30	765.695652173913
plant_sample_5-kraken2_refseqV208_nt-0.40	544.7
plant_sample_5-kraken2_refseqV208_nt-0.25	1077.2535211267605
plant_sample_5-kraken2_refseqV208_nt-0.20	1551.6190476190477
plant_sample_5-kraken2_refseqV208_nt-0.15	2420.0067567567567
plant_sample_5-kraken2_refseqV208_nt-0.35	627.0
plant_sample_5-kraken2_refseqV208_nt-0.10	4290.182926829269
plant_sample_5-kraken2_refseqV208_nt-0.05	8564.6420722135
plant_sample_5-kraken2_refseqV208_nt-0.00	33645.68585526316
plant_sample_5-kraken2_refseqV208_nt-0.45	495.8333333333333
plant_sample_5-kraken2_refseqV208_nt-0.50	414.1875
plant_sample_5-kraken2_refseqV208_nt-0.55	330.6666666666667
plant_sample_5-kraken2_refseqV208_nt-0.75	196.16666666666666
plant_sample_5-kraken2_refseqV208_nt-0.65	265.25
plant_sample_5-kraken2_refseqV208_nt-0.90	109.5
plant_sample_5-kraken2_refseqV208_nt-0.85	138.6
plant_sample_5-kraken2_refseqV208_nt-0.60	301.07142857142856
plant_sample_5-kraken2_refseqV208_nt-0.70	238.2
plant_sample_5-kraken2_refseqV208_nt-0.80	165.0
plant_sample_5-kraken2_refseqV208_nt-0.95	96.0
plant_sample_5-kraken2_refseqV208_nt-1.00	69.25
plant_sample_13-kraken2_refseqV208_nt-0.40	596.551724137931
plant_sample_13-kraken2_refseqV208_nt-0.35	700.71875
plant_sample_13-kraken2_refseqV208_nt-0.30	878.0222222222222
plant_sample_13-kraken2_refseqV208_nt-0.55	382.04347826086956
plant_sample_13-kraken2_refseqV208_nt-0.25	1119.7761194029852
plant_sample_13-kraken2_refseqV208_nt-0.20	1542.6734693877552
plant_sample_13-kraken2_refseqV208_nt-0.15	2484.007692307692
plant_sample_13-kraken2_refseqV208_nt-0.45	503.95454545454544
plant_sample_13-kraken2_refseqV208_nt-0.50	479.3125
plant_sample_13-kraken2_refseqV208_nt-0.10	4238.525096525096
plant_sample_13-kraken2_refseqV208_nt-0.05	8508.872374798062
plant_sample_13-kraken2_refseqV208_nt-0.00	32144.409617861744
plant_sample_13-kraken2_refseqV208_nt-0.80	190.85714285714286
plant_sample_13-kraken2_refseqV208_nt-0.75	219.58333333333334
plant_sample_13-kraken2_refseqV208_nt-0.70	254.66666666666666
plant_sample_13-kraken2_refseqV208_nt-0.85	150.11111111111111
plant_sample_13-kraken2_refseqV208_nt-0.90	119.33333333333333
plant_sample_13-kraken2_refseqV208_nt-0.60	341.0
plant_sample_13-kraken2_refseqV208_nt-0.65	290.5
plant_sample_13-kraken2_refseqV208_nt-0.95	98.5
