Sample name	Simpson's diversity
plant_sample_20-kraken2_refseqV205-0.25	0.7889002709359006
plant_sample_20-kraken2_refseqV205-0.20	0.790496416955192
plant_sample_20-kraken2_refseqV205-0.15	0.7933193091303199
plant_sample_20-kraken2_refseqV205-0.10	0.7972936615964087
plant_sample_20-kraken2_refseqV205-0.05	0.8033889844476395
plant_sample_20-kraken2_refseqV205-0.00	0.8182837125851178
plant_sample_20-kraken2_refseqV205-0.45	0.7881052274562735
plant_sample_20-kraken2_refseqV205-0.55	0.7902510193170813
plant_sample_20-kraken2_refseqV205-0.30	0.7877277939126299
plant_sample_20-kraken2_refseqV205-0.35	0.7872052394105458
plant_sample_20-kraken2_refseqV205-0.50	0.7889120986380114
plant_sample_20-kraken2_refseqV205-0.40	0.7873179069026064
plant_sample_20-kraken2_refseqV205-0.60	0.7920668787100544
plant_sample_20-kraken2_refseqV205-0.65	0.7942089177021316
plant_sample_20-kraken2_refseqV205-0.80	0.8008991594493301
plant_sample_20-kraken2_refseqV205-0.85	0.8029985945362437
plant_sample_20-kraken2_refseqV205-0.70	0.7968713735498973
plant_sample_20-kraken2_refseqV205-0.75	0.7993704302812545
plant_sample_20-kraken2_refseqV205-1.00	0.820226826761593
plant_sample_20-kraken2_refseqV205-0.95	0.8139577566302861
plant_sample_20-kraken2_refseqV205-0.90	0.8064423980760315
strain_sample_23-kraken2_refseqV205-0.10	0.7513457402907635
strain_sample_23-kraken2_refseqV205-0.05	0.7637401687509042
strain_sample_23-kraken2_refseqV205-0.00	0.777337862550174
strain_sample_23-kraken2_refseqV205-0.35	0.7526433477587715
strain_sample_23-kraken2_refseqV205-0.30	0.7482508602194133
strain_sample_23-kraken2_refseqV205-0.25	0.7408326997193657
strain_sample_23-kraken2_refseqV205-0.20	0.7402098397102952
strain_sample_23-kraken2_refseqV205-0.15	0.7447355061135159
strain_sample_23-kraken2_refseqV205-0.40	0.7551079921052847
strain_sample_23-kraken2_refseqV205-0.55	0.7493535738746104
strain_sample_23-kraken2_refseqV205-0.50	0.7531006844302746
strain_sample_23-kraken2_refseqV205-0.45	0.7539766276726895
strain_sample_23-kraken2_refseqV205-0.70	0.7235383766788496
strain_sample_23-kraken2_refseqV205-0.65	0.7345007475149826
strain_sample_23-kraken2_refseqV205-0.60	0.7423900915661027
