Sample name	Shannon diversity
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.10	2.5356366950466582
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.20	2.4753962333287323
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.25	2.4697178204131665
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.15	2.4946237420072253
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.05	2.6676422187275914
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.00	3.117196918379591
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.45	2.5115056283267525
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.55	2.5555403906552403
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.40	2.494072300922242
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.35	2.479042003967834
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.30	2.4702367983517837
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.50	2.528152171818889
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.65	2.619449594929604
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.85	2.7439079143071146
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.70	2.6531318712266145
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.60	2.5832606936122966
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.75	2.689265429583612
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.80	2.725306403518569
strain_sample_81-kraken2_GTDBr202RefSeqV205-1.00	2.96825193102476
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.95	2.8435209073141063
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.90	2.7937989333715896
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.10	2.767234321244817
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.05	2.8678714842581114
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.00	3.1768241856317854
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.30	2.7125234955607174
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.40	2.7120144834405466
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.25	2.7164700949030434
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.35	2.7112115588491603
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.20	2.7211465142383298
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.15	2.7333389279759013
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.70	2.73660090862127
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.45	2.715157086302183
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.65	2.730991298749214
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.60	2.725216486499323
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.55	2.719236622912242
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.50	2.717071977715997
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.95	2.7292484111594444
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.80	2.7362115202964175
strain_sample_14-kraken2_GTDBr202RefSeqV205-1.00	2.619756879196225
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.75	2.736221041397005
