Sample name	Pielou evenness
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.10	0.27003099804422753
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.20	0.28673666286156985
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.25	0.29223241352418433
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.15	0.27970198394582924
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.05	0.24825265853898043
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.00	0.258128423087428
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.45	0.3150588855632642
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.55	0.33186941060453556
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.40	0.3089988144517901
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.35	0.30233427626275555
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.30	0.29651439745379227
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.50	0.32147664428536105
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.65	0.35193732108682424
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.85	0.4070194098468645
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.60	0.342999582102591
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.70	0.36325458864421556
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.75	0.3730193252105185
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.80	0.38995984590303423
strain_sample_81-kraken2_GTDBr202RefSeqV205-1.00	0.5259262162637135
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.95	0.4551142600799607
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.90	0.42826280369386177
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.10	0.29009206954626493
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.05	0.26479548105067763
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.00	0.2635287513058118
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.30	0.3259489224891496
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.25	0.321586756298833
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.40	0.3353356345092354
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.35	0.3310463538452069
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.20	0.31389809868017915
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.15	0.3025806416361438
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.70	0.37239109287852135
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.45	0.3398753603078111
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.65	0.36375412882589686
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.60	0.35720135028514194
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.55	0.3515628583911655
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.50	0.3433729276707572
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.95	0.43049100687202996
strain_sample_14-kraken2_GTDBr202RefSeqV205-1.00	0.45313853643593227
