Sample name	Simpson's evenness
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.10	0.006324461400867393
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.20	0.010618213446090208
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.25	0.01206111298668078
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.15	0.008719607818261277
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.05	0.0025263082654389734
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.00	0.0010803673494556901
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.45	0.017262971465867742
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.55	0.021249168683693198
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.40	0.015970046217693514
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.35	0.014500653079503332
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.30	0.013158467453801033
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.50	0.018746424885195172
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.65	0.026106146836313196
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.85	0.04500325376732514
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.60	0.02418376309424154
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.70	0.029198096207560236
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.75	0.03169391460484519
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.80	0.037514192464786246
strain_sample_81-kraken2_GTDBr202RefSeqV205-1.00	0.11102241457772298
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.95	0.06639335175526419
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.90	0.05334645860789545
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.10	0.006589518889829854
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.05	0.0027244594167744928
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.00	0.001224549409025138
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.30	0.015966740073624076
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.25	0.014462502566040493
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.40	0.019099008615947724
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.35	0.017652888450770066
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.20	0.012240716123210049
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.15	0.009390340994575317
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.70	0.03251979399021098
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.45	0.020595025657504536
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.65	0.029153374233008445
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.60	0.02674199670312916
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.55	0.024762020104876124
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.50	0.02180097623061753
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.95	0.061239069673548856
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.80	0.03902200226763089
strain_sample_14-kraken2_GTDBr202RefSeqV205-1.00	0.07980322936976816
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.75	0.03491168223763084
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.85	0.0454331215726112
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.90	0.05340899832814596
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.20	0.009433566651983541
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.25	0.011343647591633641
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.15	0.007152984428454583
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.10	0.0044893596923615865
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.05	0.0013926345311719333
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.00	0.0005836311312945281
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.50	0.017978830821088723
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.40	0.015950697718115144
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.55	0.01935419689979442
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.45	0.017284610727865187
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.35	0.015296509905967055
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.30	0.013279123874963382
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.85	0.031012138178017377
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.70	0.023151420898675695
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.65	0.021722030771529954
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.60	0.020398379174000756
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.80	0.02832132020044738
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.75	0.024762712257272192
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.90	0.033678239108663056
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.95	0.03747206477978225
mouse_sample_0-kraken2_GTDBr202RefSeqV205-1.00	0.03435880182337754
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.10	0.006872609584991668
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.05	0.002753423704797916
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.00	0.0012089212152606623
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.35	0.0171391451592831
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.30	0.0158344136643848
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.40	0.018446045426359053
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.25	0.014136771166147885
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.20	0.012215489609938384
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.15	0.009741506505132065
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.50	0.02239270795459196
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.65	0.031150509823294835
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.70	0.03493794697929426
