Sample name	Bray-Curtis dissimilarity raw
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.55	0.7351202530537382
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.50	0.7185615785618351
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.40	0.6958734338834291
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.35	0.6873932956078884
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.45	0.707054090724043
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.25	0.6784033532637733
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.15	0.6785036088356546
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.05	0.6763939995828472
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.10	0.6771202374247318
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.20	0.6783962292123826
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.30	0.6810314121890944
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.00	0.6909367321321633
plant_sample_7-kraken2_GTDBr202RefSeqV205-1.00	0.9873194498650737
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.70	0.8143569442851095
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.85	0.9311427089645734
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.80	0.8958045681611396
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.75	0.8527365687197626
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.65	0.7784048083279919
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.60	0.7546160916274313
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.90	0.9561205284806545
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.95	0.9751381038492292
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.10	0.7868176969179743
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.05	0.7935522806857342
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.00	0.8076947802686771
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.45	0.8422148825689849
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.40	0.8284550549353695
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.30	0.8046205249119368
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.15	0.786309920139037
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.35	0.8158129655940681
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.55	0.8701111376000814
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.60	0.8865194558801296
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.20	0.7899881468517946
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.70	0.9202810289286588
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.50	0.8545090349816202
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.25	0.7952958258805375
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.65	0.9032835704135695
strain_sample_79-kraken2_GTDBr202RefSeqV205-1.00	0.9921922963783095
