Sample name	Precision reads
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.20	0.9628702633694921
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.15	0.9512445642581497
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.10	0.9346475783400285
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.25	0.9639168757808811
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.05	0.9145516257386357
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.00	0.8781379739662727
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.50	0.9618046352685763
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.45	0.9629005317957343
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.55	0.9596448402430738
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.35	0.9642314953175544
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.40	0.9637853657715508
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.30	0.9643840199148405
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.65	0.955360527118764
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.70	0.95326052273133
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.60	0.9578011512230954
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.85	0.9493179753234031
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.75	0.950270248711076
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.80	0.9477299495272357
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.95	0.9290733146629326
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.90	0.9412862196167197
strain_sample_81-kraken2_GTDBr202RefSeqV205-1.00	0.8769547814370071
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.10	0.9762874976320274
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.05	0.9645225578552025
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.00	0.9407436085616084
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.15	0.9729261396475946
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.30	0.9700336033300363
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.40	0.9831413450974903
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.35	0.9803492712341864
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.25	0.9664111760352931
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.20	0.9685837572080029
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.55	0.9794451592073143
