Sample name	Pielou evenness
strain_sample_98-kraken2_refseqV205_100GB-0.10	0.3914177032881729
strain_sample_98-kraken2_refseqV205_100GB-0.20	0.4862664543180976
strain_sample_98-kraken2_refseqV205_100GB-0.25	0.40639870422229935
strain_sample_98-kraken2_refseqV205_100GB-0.15	0.48212800614662105
strain_sample_98-kraken2_refseqV205_100GB-0.05	0.2807410335859636
strain_sample_98-kraken2_refseqV205_100GB-0.00	0.23083987448844284
strain_sample_98-kraken2_refseqV205_100GB-0.30	0.1712046675287233
strain_sample_98-kraken2_refseqV205_100GB-0.35	nan
strain_sample_98-kraken2_refseqV205_100GB-0.55	nan
strain_sample_98-kraken2_refseqV205_100GB-0.50	nan
strain_sample_98-kraken2_refseqV205_100GB-0.40	nan
strain_sample_98-kraken2_refseqV205_100GB-0.45	nan
strain_sample_98-kraken2_refseqV205_100GB-0.60	nan
strain_sample_98-kraken2_refseqV205_100GB-0.75	nan
strain_sample_98-kraken2_refseqV205_100GB-0.65	nan
strain_sample_98-kraken2_refseqV205_100GB-0.70	nan
strain_sample_98-kraken2_refseqV205_100GB-0.80	nan
strain_sample_98-kraken2_refseqV205_100GB-0.85	nan
strain_sample_98-kraken2_refseqV205_100GB-1.00	nan
strain_sample_98-kraken2_refseqV205_100GB-0.95	nan
strain_sample_98-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.10	0.5359235204641645
mouse_sample_22-kraken2_refseqV205_100GB-0.05	0.4289820704096952
mouse_sample_22-kraken2_refseqV205_100GB-0.00	0.23345895465713792
mouse_sample_22-kraken2_refseqV205_100GB-0.40	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.30	0.5820236349989582
mouse_sample_22-kraken2_refseqV205_100GB-0.20	0.5737332967619635
mouse_sample_22-kraken2_refseqV205_100GB-0.35	0.7689294062986112
mouse_sample_22-kraken2_refseqV205_100GB-0.25	0.5844361655285158
mouse_sample_22-kraken2_refseqV205_100GB-0.15	0.5577956589817351
mouse_sample_22-kraken2_refseqV205_100GB-0.65	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.50	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.45	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.55	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.60	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.70	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.95	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.85	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.80	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.75	nan
mouse_sample_22-kraken2_refseqV205_100GB-1.00	nan
plant_sample_14-kraken2_refseqV205_100GB-0.10	0.38892147026399176
plant_sample_14-kraken2_refseqV205_100GB-0.25	0.48296865890916485
plant_sample_14-kraken2_refseqV205_100GB-0.15	0.43761616330375347
plant_sample_14-kraken2_refseqV205_100GB-0.20	0.4637664036114746
plant_sample_14-kraken2_refseqV205_100GB-0.05	0.2896523552380479
plant_sample_14-kraken2_refseqV205_100GB-0.00	0.25045586578642537
plant_sample_14-kraken2_refseqV205_100GB-0.40	nan
plant_sample_14-kraken2_refseqV205_100GB-0.45	nan
plant_sample_14-kraken2_refseqV205_100GB-0.35	0.6697814876261822
plant_sample_14-kraken2_refseqV205_100GB-0.30	0.5840550844117229
plant_sample_14-kraken2_refseqV205_100GB-0.50	nan
plant_sample_14-kraken2_refseqV205_100GB-0.55	nan
plant_sample_14-kraken2_refseqV205_100GB-0.60	nan
plant_sample_14-kraken2_refseqV205_100GB-0.70	nan
plant_sample_14-kraken2_refseqV205_100GB-0.65	nan
plant_sample_14-kraken2_refseqV205_100GB-0.80	nan
plant_sample_14-kraken2_refseqV205_100GB-0.85	nan
plant_sample_14-kraken2_refseqV205_100GB-0.75	nan
plant_sample_14-kraken2_refseqV205_100GB-0.90	nan
plant_sample_14-kraken2_refseqV205_100GB-0.95	nan
strain_sample_82-kraken2_refseqV205_100GB-0.10	0.42335455793208654
plant_sample_14-kraken2_refseqV205_100GB-1.00	nan
strain_sample_82-kraken2_refseqV205_100GB-0.05	0.2941517777238242
strain_sample_82-kraken2_refseqV205_100GB-0.00	0.20820342362723715
strain_sample_82-kraken2_refseqV205_100GB-0.30	0.1277274417637317
strain_sample_82-kraken2_refseqV205_100GB-0.25	0.5597937259196706
strain_sample_82-kraken2_refseqV205_100GB-0.15	0.491048565205971
strain_sample_82-kraken2_refseqV205_100GB-0.20	0.4779966184803985
strain_sample_82-kraken2_refseqV205_100GB-0.35	nan
strain_sample_82-kraken2_refseqV205_100GB-0.40	nan
strain_sample_82-kraken2_refseqV205_100GB-0.60	nan
strain_sample_82-kraken2_refseqV205_100GB-0.70	nan
strain_sample_82-kraken2_refseqV205_100GB-0.45	nan
strain_sample_82-kraken2_refseqV205_100GB-0.55	nan
strain_sample_82-kraken2_refseqV205_100GB-0.50	nan
strain_sample_82-kraken2_refseqV205_100GB-0.65	nan
strain_sample_82-kraken2_refseqV205_100GB-0.75	nan
strain_sample_82-kraken2_refseqV205_100GB-1.00	nan
strain_sample_82-kraken2_refseqV205_100GB-0.90	nan
strain_sample_82-kraken2_refseqV205_100GB-0.95	nan
strain_sample_82-kraken2_refseqV205_100GB-0.85	nan
strain_sample_82-kraken2_refseqV205_100GB-0.80	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.25	0.6332760203925067
mouse_sample_38-kraken2_refseqV205_100GB-0.15	0.5939189265000189
mouse_sample_38-kraken2_refseqV205_100GB-0.05	0.4206917024981669
mouse_sample_38-kraken2_refseqV205_100GB-0.20	0.6272257402659998
mouse_sample_38-kraken2_refseqV205_100GB-0.10	0.5586172816491897
mouse_sample_38-kraken2_refseqV205_100GB-0.00	0.1903820265912868
mouse_sample_38-kraken2_refseqV205_100GB-0.45	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.35	0.7269760754166411
mouse_sample_38-kraken2_refseqV205_100GB-0.50	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.55	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.30	0.6524916366833465
mouse_sample_38-kraken2_refseqV205_100GB-0.40	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.80	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.60	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.70	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.75	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.85	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.65	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_38-kraken2_refseqV205_100GB-1.00	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.95	nan
plant_sample_2-kraken2_refseqV205_100GB-0.10	0.37215231306122215
plant_sample_2-kraken2_refseqV205_100GB-0.05	0.2911624928208963
plant_sample_2-kraken2_refseqV205_100GB-0.00	0.28769361295877305
plant_sample_2-kraken2_refseqV205_100GB-0.15	0.4094174058344673
plant_sample_2-kraken2_refseqV205_100GB-0.30	0.4491158026628558
plant_sample_2-kraken2_refseqV205_100GB-0.20	0.4161286269049443
plant_sample_2-kraken2_refseqV205_100GB-0.25	0.4263705201357911
plant_sample_2-kraken2_refseqV205_100GB-0.35	0.8231979366868087
plant_sample_2-kraken2_refseqV205_100GB-0.40	nan
plant_sample_2-kraken2_refseqV205_100GB-0.45	nan
plant_sample_2-kraken2_refseqV205_100GB-0.70	nan
plant_sample_2-kraken2_refseqV205_100GB-0.60	nan
plant_sample_2-kraken2_refseqV205_100GB-0.65	nan
plant_sample_2-kraken2_refseqV205_100GB-0.55	nan
plant_sample_2-kraken2_refseqV205_100GB-0.50	nan
plant_sample_2-kraken2_refseqV205_100GB-0.75	nan
plant_sample_2-kraken2_refseqV205_100GB-0.85	nan
plant_sample_2-kraken2_refseqV205_100GB-0.90	nan
plant_sample_2-kraken2_refseqV205_100GB-0.80	nan
plant_sample_2-kraken2_refseqV205_100GB-0.95	nan
plant_sample_2-kraken2_refseqV205_100GB-1.00	nan
strain_sample_33-kraken2_refseqV205_100GB-0.20	0.5506403108524264
strain_sample_33-kraken2_refseqV205_100GB-0.10	0.43146972258406796
strain_sample_33-kraken2_refseqV205_100GB-0.25	0.47182677942134865
strain_sample_33-kraken2_refseqV205_100GB-0.05	0.31245161771035096
strain_sample_33-kraken2_refseqV205_100GB-0.15	0.54575476229229
strain_sample_33-kraken2_refseqV205_100GB-0.00	0.24401550323336205
strain_sample_33-kraken2_refseqV205_100GB-0.35	nan
strain_sample_33-kraken2_refseqV205_100GB-0.50	nan
strain_sample_33-kraken2_refseqV205_100GB-0.30	0.22397945901424418
strain_sample_33-kraken2_refseqV205_100GB-0.55	nan
strain_sample_33-kraken2_refseqV205_100GB-0.40	nan
strain_sample_33-kraken2_refseqV205_100GB-0.45	nan
strain_sample_33-kraken2_refseqV205_100GB-0.70	nan
strain_sample_33-kraken2_refseqV205_100GB-0.75	nan
strain_sample_33-kraken2_refseqV205_100GB-0.80	nan
strain_sample_33-kraken2_refseqV205_100GB-0.85	nan
strain_sample_33-kraken2_refseqV205_100GB-0.60	nan
strain_sample_33-kraken2_refseqV205_100GB-0.65	nan
strain_sample_33-kraken2_refseqV205_100GB-1.00	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.10	0.42273296399344096
strain_sample_33-kraken2_refseqV205_100GB-0.95	nan
strain_sample_33-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.05	0.3006449596941537
mouse_sample_9-kraken2_refseqV205_100GB-0.00	0.20673395489003724
mouse_sample_9-kraken2_refseqV205_100GB-0.35	0.35528913864347916
mouse_sample_9-kraken2_refseqV205_100GB-0.40	0.9709505944546688
mouse_sample_9-kraken2_refseqV205_100GB-0.30	0.48693520748559976
mouse_sample_9-kraken2_refseqV205_100GB-0.25	0.4924920342461184
mouse_sample_9-kraken2_refseqV205_100GB-0.20	0.4790310819947324
mouse_sample_9-kraken2_refseqV205_100GB-0.15	0.4564184016494008
mouse_sample_9-kraken2_refseqV205_100GB-0.60	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.65	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.70	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.55	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.50	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.45	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.95	nan
mouse_sample_9-kraken2_refseqV205_100GB-1.00	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.85	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.75	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.80	nan
mouse_sample_14-kraken2_refseqV205_100GB-0.10	0.5119455429699966
mouse_sample_14-kraken2_refseqV205_100GB-0.20	0.5604911538985001
mouse_sample_14-kraken2_refseqV205_100GB-0.15	0.5469403292933368
mouse_sample_14-kraken2_refseqV205_100GB-0.25	0.5640183955422724
mouse_sample_14-kraken2_refseqV205_100GB-0.05	0.4105997162304471
mouse_sample_14-kraken2_refseqV205_100GB-0.00	0.2507621456710749
mouse_sample_14-kraken2_refseqV205_100GB-0.30	0.5677946044659808
mouse_sample_14-kraken2_refseqV205_100GB-0.45	nan
mouse_sample_14-kraken2_refseqV205_100GB-0.35	0.7143506205941695
mouse_sample_14-kraken2_refseqV205_100GB-0.40	nan
mouse_sample_14-kraken2_refseqV205_100GB-0.50	nan
mouse_sample_14-kraken2_refseqV205_100GB-0.55	nan
