Sample name	Aitchisons distance
ABRF_MGRG_10ng-MetaPhlAn-default	19.639972446373484
RM1_S001__insert_5000-MetaPhlAn-default	82.21196215746467
ABRF_MGRG_Normal-MetaPhlAn-default	18.043531104748336
ani95_cLOW_stTrue_r1-MetaPhlAn-default	81.73671564081012
ani99_cLOW_stFalse_r5-MetaPhlAn-default	80.31902229259353
NA12878_NegControl_SL126486_0-MetaPhlAn-default	19.83230656072852
ani100_cHIGH_stFalse_r3-MetaPhlAn-default	123.52077284634338
ani95_cLOW_stTrue_r0-MetaPhlAn-default	86.60112372673052
ani95_cLOW_stTrue_r6-MetaPhlAn-default	72.19478543559465
ani97_cLOW_stTrue_r9-MetaPhlAn-default	86.3448479912939
ani95_cLOW_stTrue_r3-MetaPhlAn-default	83.4007990123612
ani99_cLOW_stFalse_r3-MetaPhlAn-default	81.24464618675024
ani95_cLOW_stTrue_r2-MetaPhlAn-default	82.68156738592467
ani100_cHIGH_stFalse_r0-MetaPhlAn-default	141.30233221507146
UnAmbiguouslyMapped_ds.7-MetaPhlAn-default	81.60542573316155
ani99_cLOW_stFalse_r0-MetaPhlAn-default	69.10256998800837
ani97_cLOW_stTrue_r8-MetaPhlAn-default	103.97717978894913
RH_S001__insert_270-MetaPhlAn-default	177.77649350199607
ani99_cLOW_stFalse_r6-MetaPhlAn-default	77.3908468237008
ani99_cLOW_stTrue_r8-MetaPhlAn-default	88.29560458658
ani95_cLOW_stTrue_r7-MetaPhlAn-default	82.08642793473601
ani99_cLOW_stTrue_r9-MetaPhlAn-default	94.13900768843563
RM2_S001__insert_270-MetaPhlAn-default	90.18110110401717
ani100_cHIGH_stTrue_r6-MetaPhlAn-default	164.58163149363702
ani99_cLOW_stFalse_r4-MetaPhlAn-default	96.83558126101633
ani100_cHIGH_stFalse_r1-MetaPhlAn-default	168.26355711876556
ani100_cHIGH_stTrue_r5-MetaPhlAn-default	150.47404178152027
ani100_cHIGH_stFalse_r2-MetaPhlAn-default	150.39425863460528
ani100_cHIGH_stFalse_r4-MetaPhlAn-default	163.19176020131624
ani100_cHIGH_stFalse_r6-MetaPhlAn-default	141.13177533620475
ani97_cHIGH_stFalse_r8-MetaPhlAn-default	144.68717611619613
ani100_cHIGH_stTrue_r4-MetaPhlAn-default	158.6483672986157
ani100_cHIGH_stTrue_r7-MetaPhlAn-default	149.05578947742197
ani100_cHIGH_stFalse_r5-MetaPhlAn-default	166.36815993325064
ani100_cHIGH_stTrue_r1-MetaPhlAn-default	162.27161194252236
ani99_cHIGH_stTrue_r8-MetaPhlAn-default	139.21276877684588
ani99_cHIGH_stTrue_r9-MetaPhlAn-default	143.73953495359396
ani99_cLOW_stFalse_r2-MetaPhlAn-default	89.12603319911214
ani100_cHIGH_stTrue_r0-MetaPhlAn-default	173.7696148602369
ani99_cLOW_stFalse_r7-MetaPhlAn-default	68.75341282327271
NegControl_LM-MetaPhlAn-default	0
Huttenhower_LC8-MetaPhlAn-default	25.890428888555345
