Sample name	Unweighted unifrac distance raw
ABRF_MGRG_10ng-MetaPhlAn-default	0.18181818181818182
ani99_cLOW_stFalse_r0-MetaPhlAn-default	0.20045558086560364
ani99_cLOW_stFalse_r2-MetaPhlAn-default	0.2162962962962963
ani97_cHIGH_stFalse_r8-MetaPhlAn-default	0.39865149599662875
ani99_cLOW_stTrue_r8-MetaPhlAn-default	0.39135654261704683
ani99_cLOW_stFalse_r6-MetaPhlAn-default	0.17834394904458598
ani100_cHIGH_stTrue_r1-MetaPhlAn-default	0.5308527131782945
ani99_cLOW_stTrue_r9-MetaPhlAn-default	0.3671291355389541
ani97_cLOW_stTrue_r9-MetaPhlAn-default	0.32406287787182586
ani100_cHIGH_stTrue_r7-MetaPhlAn-default	0.5436654366543665
ani95_cLOW_stTrue_r3-MetaPhlAn-default	0.34782608695652173
RM2_S001__insert_270-MetaPhlAn-default	0.4101040118870728
ani95_cLOW_stTrue_r7-MetaPhlAn-default	0.31689088191330345
ani100_cHIGH_stTrue_r0-MetaPhlAn-default	0.5554012774229381
ani100_cHIGH_stFalse_r5-MetaPhlAn-default	0.5516102394715111
ani100_cHIGH_stFalse_r2-MetaPhlAn-default	0.5403035413153457
ani95_cLOW_stTrue_r6-MetaPhlAn-default	0.3278084714548803
ani99_cHIGH_stTrue_r8-MetaPhlAn-default	0.4395040615647713
ani100_cHIGH_stFalse_r4-MetaPhlAn-default	0.49853753656158595
ani99_cHIGH_stTrue_r9-MetaPhlAn-default	0.5133541449878599
ABRF_MGRG_Normal-MetaPhlAn-default	0.18181818181818182
ani97_cLOW_stTrue_r8-MetaPhlAn-default	0.3864337101747174
ani99_cLOW_stFalse_r5-MetaPhlAn-default	0.21287779237844942
ani95_cLOW_stTrue_r1-MetaPhlAn-default	0.32748538011695905
ani95_cLOW_stTrue_r0-MetaPhlAn-default	0.33476394849785407
ani100_cHIGH_stFalse_r3-MetaPhlAn-default	0.4945792462570986
UnAmbiguouslyMapped_ds.7-MetaPhlAn-default	0.15913200723327306
NA12878_NegControl_SL126486_0-MetaPhlAn-default	1.0
ani100_cHIGH_stTrue_r6-MetaPhlAn-default	0.5661830026650874
ani100_cHIGH_stFalse_r6-MetaPhlAn-default	0.44538137217324647
ani100_cHIGH_stFalse_r0-MetaPhlAn-default	0.4539975893933307
ani99_cLOW_stFalse_r4-MetaPhlAn-default	0.22054054054054054
ani100_cHIGH_stTrue_r5-MetaPhlAn-default	0.5455777702473738
ani99_cLOW_stFalse_r3-MetaPhlAn-default	0.25667090216010163
ani100_cHIGH_stTrue_r4-MetaPhlAn-default	0.5399668325041459
RM1_S001__insert_5000-MetaPhlAn-default	0.42199108469539376
ani95_cLOW_stTrue_r2-MetaPhlAn-default	0.4217335058214748
RH_S001__insert_270-MetaPhlAn-default	0.4756164383561644
ani100_cHIGH_stFalse_r1-MetaPhlAn-default	0.5082838386995936
ani99_cLOW_stFalse_r7-MetaPhlAn-default	0.1978021978021978
NegControl_LM-MetaPhlAn-default	0
ani100_cLOW_stTrue_r3-MetaPhlAn-default	0.31446540880503143
UnAmbiguouslyMapped_ds.cityparks-MetaPhlAn-default	0.21339950372208435
ani95_cLOW_stFalse_r6-MetaPhlAn-default	0.19301848049281314
UnAmbiguouslyMapped_ds.hous2-MetaPhlAn-default	0.17475728155339806
ani95_cLOW_stFalse_r2-MetaPhlAn-default	0.29462738301559793
ani100_cLOW_stTrue_r6-MetaPhlAn-default	0.34470377019748655
ani100_cLOW_stTrue_r2-MetaPhlAn-default	0.3951473136915078
UnAmbiguouslyMapped_ds.hous1-MetaPhlAn-default	0.3515151515151515
Carma_eval_carma-MetaPhlAn-default	0.7698744769874477
ani97_cLOW_stFalse_r1-MetaPhlAn-default	0.1950286806883365
UnAmbiguouslyMapped_ds.gut-MetaPhlAn-default	0.24083769633507854
ani97_cLOW_stFalse_r4-MetaPhlAn-default	0.2250453720508167
ani95_cLOW_stFalse_r7-MetaPhlAn-default	0.4074766355140187
BioPool-MetaPhlAn-default	0.20512820512820512
ani100_cLOW_stTrue_r7-MetaPhlAn-default	0.3447251114413076
ani97_cLOW_stFalse_r6-MetaPhlAn-default	0.21598877980364656
UnAmbiguouslyMapped_ds.buccal-MetaPhlAn-default	0.2857142857142857
ani97_cLOW_stFalse_r0-MetaPhlAn-default	0.3057324840764331
ani100_cLOW_stFalse_r8-MetaPhlAn-default	0.4120054570259209
ani95_cLOW_stFalse_r0-MetaPhlAn-default	0.250381679389313
ani97_cLOW_stFalse_r2-MetaPhlAn-default	0.32930845225027444
ani95_cLOW_stFalse_r3-MetaPhlAn-default	0.3810848400556328
ani99_cLOW_stFalse_r1-MetaPhlAn-default	0.21225710014947682
ani100_cLOW_stTrue_r5-MetaPhlAn-default	0.417940876656473
ani95_cLOW_stTrue_r4-MetaPhlAn-default	0.3917098445595855
ani97_cHIGH_stTrue_r9-MetaPhlAn-default	0.46397188049209137
ani95_cLOW_stFalse_r1-MetaPhlAn-default	0.2613430127041742
ani100_cLOW_stFalse_r9-MetaPhlAn-default	0.3509471585244267
ani100_cHIGH_stFalse_r7-MetaPhlAn-default	0.4841002618780397
RL_S001__insert_270-MetaPhlAn-default	0.3346303501945525
ani97_cHIGH_stTrue_r8-MetaPhlAn-default	0.5018625126989502
ani97_cLOW_stFalse_r5-MetaPhlAn-default	0.19973009446693657
HMP_even_illum_SRR172902-MetaPhlAn-default	0.1908713692946058
ani100_cLOW_stTrue_r4-MetaPhlAn-default	0.4057971014492754
ani97_cHIGH_stFalse_r9-MetaPhlAn-default	0.40119985001874764
ani97_cLOW_stFalse_r3-MetaPhlAn-default	0.26713124274099886
ani95_cLOW_stTrue_r5-MetaPhlAn-default	0.3686087990487515
Huttenhower_LC8-MetaPhlAn-default	0.3628691983122363
NA12878_NegControl_SL126487_0-MetaPhlAn-default	1.0
ani97_cLOW_stFalse_r9-MetaPhlAn-default	0.3074484944532488
Huttenhower_LC7-MetaPhlAn-default	0.48375451263537905
Huttenhower_LC2-MetaPhlAn-default	0.18118466898954705
ani95_cLOW_stFalse_r8-MetaPhlAn-default	0.29596412556053814
ani95_cLOW_stFalse_r4-MetaPhlAn-default	0.28368794326241137
ani100_cLOW_stTrue_r9-MetaPhlAn-default	0.40860215053763443
Huttenhower_LC1-MetaPhlAn-default	0.22304832713754646
ani97_cLOW_stFalse_r8-MetaPhlAn-default	0.22956521739130434
Huttenhower_LC3-MetaPhlAn-default	0.411522633744856
ani99_cHIGH_stFalse_r3-MetaPhlAn-default	0.41822125813449024
ani97_cHIGH_stTrue_r6-MetaPhlAn-default	0.48453272549658094
Huttenhower_HC2-MetaPhlAn-default	0.05198358413132695
Huttenhower_LC4-MetaPhlAn-default	0.6387832699619772
ani97_cHIGH_stTrue_r3-MetaPhlAn-default	0.48491457651763
ani97_cHIGH_stTrue_r2-MetaPhlAn-default	0.44435111297774044
ani99_cHIGH_stFalse_r7-MetaPhlAn-default	0.4440284537626357
Raiphy_eval_RAIphy-MetaPhlAn-default	1.0
ani99_cHIGH_stFalse_r2-MetaPhlAn-default	0.46929605591612583
ani97_cHIGH_stTrue_r5-MetaPhlAn-default	0.47520184544405997
ani97_cHIGH_stTrue_r7-MetaPhlAn-default	0.4573470299240732
ani95_cLOW_stFalse_r5-MetaPhlAn-default	0.29596412556053814
HMP_even_454_SRR072233-MetaPhlAn-default	0.21333333333333335
BMI_bmi_reads-MetaPhlAn-default	0.0
ani99_cHIGH_stFalse_r6-MetaPhlAn-default	0.4485032978183663
ani100_cLOW_stTrue_r1-MetaPhlAn-default	0.4110970996216898
ani99_cHIGH_stFalse_r8-MetaPhlAn-default	0.49942900647126
JGI_SRR033548-MetaPhlAn-default	0.4424778761061947
ani95_cLOW_stFalse_r9-MetaPhlAn-default	0.3425414364640884
ani97_cHIGH_stTrue_r0-MetaPhlAn-default	0.486125746399719
RH_S005__insert_270-MetaPhlAn-default	0.47226798462383307
ani99_cHIGH_stFalse_r5-MetaPhlAn-default	0.4038715354157501
Huttenhower_LC6-MetaPhlAn-default	0.3914590747330961
ani100_cLOW_stTrue_r0-MetaPhlAn-default	0.48444070647603027
ani97_cLOW_stFalse_r7-MetaPhlAn-default	0.23309352517985613
JGI_SRR033549-MetaPhlAn-default	0.24778761061946902
ani97_cHIGH_stTrue_r1-MetaPhlAn-default	0.5079468050600064
UnAmbiguouslyMapped_ds.nycsm-MetaPhlAn-default	0.45517241379310347
ani99_cHIGH_stFalse_r9-MetaPhlAn-default	0.4181895452613685
ani99_cHIGH_stFalse_r4-MetaPhlAn-default	0.3464741810105497
RM2_S002__insert_270-MetaPhlAn-default	0.40238450074515647
ani97_cHIGH_stFalse_r6-MetaPhlAn-default	0.4413911550021468
RH_S004__insert_270-MetaPhlAn-default	0.4745762711864407
RH_S002__insert_270-MetaPhlAn-default	0.47400109469074986
ani99_cHIGH_stTrue_r5-MetaPhlAn-default	0.4603107937841243
ani95_cLOW_stTrue_r9-MetaPhlAn-default	0.32944228274967574
ani99_cHIGH_stTrue_r4-MetaPhlAn-default	0.4969435454872348
ani99_cLOW_stTrue_r6-MetaPhlAn-default	0.34960629921259845
ani97_cLOW_stTrue_r2-MetaPhlAn-default	0.3337969401947149
RH_S003__insert_270-MetaPhlAn-default	0.47168774051676743
ani100_cLOW_stFalse_r6-MetaPhlAn-default	0.3958090803259604
ani99_cHIGH_stTrue_r0-MetaPhlAn-default	0.4052532833020638
ani97_cHIGH_stFalse_r2-MetaPhlAn-default	0.4485616772306192
ani100_cHIGH_stFalse_r8-MetaPhlAn-default	0.4886604172966435
ani99_cHIGH_stTrue_r7-MetaPhlAn-default	0.5296306899513312
Huttenhower_LC5-MetaPhlAn-default	0.32452830188679244
ani97_cHIGH_stFalse_r4-MetaPhlAn-default	0.4045261669024045
ani100_cLOW_stTrue_r8-MetaPhlAn-default	0.4203069657615112
ani99_cHIGH_stTrue_r6-MetaPhlAn-default	0.49093904448105435
ani99_cLOW_stTrue_r5-MetaPhlAn-default	0.37673830594184576
ani97_cLOW_stTrue_r0-MetaPhlAn-default	0.37204058624577224
ani97_cLOW_stTrue_r1-MetaPhlAn-default	0.3338088445078459
ani100_cLOW_stFalse_r7-MetaPhlAn-default	0.31875881523272215
ani99_cLOW_stTrue_r4-MetaPhlAn-default	0.3761348897535668
ani100_cLOW_stFalse_r5-MetaPhlAn-default	0.3978378378378378
ani97_cHIGH_stFalse_r7-MetaPhlAn-default	0.42505050505050507
ani100_cHIGH_stFalse_r9-MetaPhlAn-default	0.48017784364579474
ani99_cHIGH_stFalse_r1-MetaPhlAn-default	0.4465030106530801
ani97_cHIGH_stTrue_r4-MetaPhlAn-default	0.4857477547832878
Huttenhower_HC1-MetaPhlAn-default	0.0774365821094793
ani99_cLOW_stTrue_r7-MetaPhlAn-default	0.3796394485683987
ani97_cLOW_stTrue_r3-MetaPhlAn-default	0.390646492434663
ani99_cHIGH_stFalse_r0-MetaPhlAn-default	0.40277271068952936
ABRF_MGRG_5ng-MetaPhlAn-default	0.26865671641791045
ABRF_MGRG_Half-MetaPhlAn-default	0.23880597014925373
ani97_cHIGH_stFalse_r5-MetaPhlAn-default	0.45314823996033715
ani95_cLOW_stTrue_r8-MetaPhlAn-default	0.3590664272890485
ani99_cLOW_stTrue_r1-MetaPhlAn-default	0.35800344234079173
ani100_cLOW_stFalse_r4-MetaPhlAn-default	0.3840653728294178
UnAmbiguouslyMapped_ds.soil-MetaPhlAn-default	0.2052505966587112
ZymoMock-MetaPhlAn-default	0.08403361344537816
NegControl_MH1-MetaPhlAn-default	0
NegControl_MH2-MetaPhlAn-default	0
ani99_cLOW_stFalse_r8-MetaPhlAn-default	0.19578686493184635
ani99_cHIGH_stTrue_r2-MetaPhlAn-default	0.460276781137878
ani97_cHIGH_stFalse_r0-MetaPhlAn-default	0.45006657789613846
ani99_cLOW_stTrue_r3-MetaPhlAn-default	0.3863432165318958
ani97_cLOW_stTrue_r7-MetaPhlAn-default	0.3413078149920255
ani99_cHIGH_stTrue_r1-MetaPhlAn-default	0.42362713428703275
ani100_cLOW_stFalse_r3-MetaPhlAn-default	0.41423948220064727
ani97_cLOW_stTrue_r6-MetaPhlAn-default	0.3458856345885635
ani100_cHIGH_stTrue_r9-MetaPhlAn-default	0.5313974591651542
RM1_S002__insert_5000-MetaPhlAn-default	0.413075780089153
ani100_cLOW_stFalse_r1-MetaPhlAn-default	0.39390088945362134
ani99_cLOW_stTrue_r2-MetaPhlAn-default	0.3208791208791209
NA12878_NegControl_SL126488_0-MetaPhlAn-default	1.0
