Sample name	McIntosh's evenness
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.85	0.242535424033927
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-1.00	0.9009935553932451
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.75	0.9877606703696311
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.75	0.24125386825164533
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.40	0.2407179811314225
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.95	0.9422885365792016
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.90	0.24477886350356612
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.65	0.2420593429279824
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.35	0.2401303018091684
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.60	0.24178080589808104
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.55	0.24159364143427633
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.50	0.24140738054368424
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.30	0.23940252177123075
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.80	0.2407387217482137
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.20	0.23755100103728682
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.25	0.23848235497580417
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.40	0.9876106385432327
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.45	0.24115040860407114
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.85	0.9771606483447599
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.35	0.9840632425413112
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.60	0.9924680736645717
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.15	0.23618576426172386
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.55	0.9925261529044295
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.70	0.24203705519145785
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.15	0.9518007452713996
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.25	0.9720036516048984
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.05	0.8887269425343307
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.90	0.9654493139489798
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.50	0.9915607441722887
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.10	0.9353507135192614
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.20	0.9654341712157146
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.30	0.9775939405020644
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.10	0.23440373222635633
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.80	0.9852478425298709
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.45	0.9900757359991542
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.05	0.23183486706489329
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.00	0.8574494397005683
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.00	0.22745457152047344
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.65	0.9916008951508969
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.70	0.9898234820438241
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.05	0.15234118159632293
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.70	0.22101101845966586
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.05	0.2750784373952593
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.50	0.26803345042556515
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.60	0.15433125624506977
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.65	0.23340781988577933
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.95	0.15589812805588724
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.95	0.24588842255535126
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.60	0.244991706767022
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.50	0.15645294358159076
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.80	0.19893584177538015
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.90	0.1511177134165558
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.35	0.2967672857636595
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.85	0.15061996710292308
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.15	0.1575445567167176
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.30	0.1589344124604185
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-1.00	0.18353551918533825
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.10	0.29835458693131445
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.80	0.15023691606718162
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.25	0.15889452416956626
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.20	0.15850034498553633
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.15	0.3068654601796809
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.20	0.3098219943581568
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.45	0.15719223122245363
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.65	0.152558943093552
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.55	0.15547157623964392
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.30	0.3045358876528486
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.70	0.1508342495001897
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.45	0.2775817703608329
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.55	0.2577363092550283
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-1.00	0.24659392443598677
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.75	0.21108228184891056
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.10	0.15563631059034422
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.40	0.15796265506160143
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.00	0.24534925917042624
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.40	0.287500372975036
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.00	0.1477634938165179
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.75	0.1502018019201143
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.35	0.15857237603421645
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.25	0.3089781517323495
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.45	0.1648531312340457
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.30	0.19928639014373264
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.10	0.18358673598483424
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.50	0.20716043292553266
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.70	0.2356527467084134
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.40	0.20138328919820764
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.60	0.15732667796939415
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.05	0.1749332767331549
