Sample name	McIntosh's evenness
ABRF_MGRG_10ng-MetaPhlAn-default	0.5773380861546572
ani99_cLOW_stFalse_r0-MetaPhlAn-default	0.25632650660987255
ani99_cLOW_stFalse_r2-MetaPhlAn-default	0.2747694789276238
ani97_cHIGH_stFalse_r8-MetaPhlAn-default	0.19832973819802813
ani97_cLOW_stTrue_r9-MetaPhlAn-default	0.17462585756131926
ani100_cHIGH_stTrue_r1-MetaPhlAn-default	0.23371976253692262
ani99_cLOW_stTrue_r9-MetaPhlAn-default	0.20289017198822396
ani99_cLOW_stTrue_r8-MetaPhlAn-default	0.2779847433061054
ani95_cLOW_stTrue_r7-MetaPhlAn-default	0.3142703771930213
ani95_cLOW_stTrue_r6-MetaPhlAn-default	0.3235915741110994
ani100_cHIGH_stFalse_r5-MetaPhlAn-default	0.3062719706213652
ani99_cLOW_stFalse_r6-MetaPhlAn-default	0.2651053712934477
RM2_S001__insert_270-MetaPhlAn-default	0.33398000692969154
ani100_cHIGH_stFalse_r4-MetaPhlAn-default	0.1476886370625042
ani100_cHIGH_stTrue_r0-MetaPhlAn-default	0.11811886633153804
ani95_cLOW_stTrue_r3-MetaPhlAn-default	0.25095711993496544
ani100_cHIGH_stTrue_r7-MetaPhlAn-default	0.17656526705021316
ani99_cHIGH_stTrue_r9-MetaPhlAn-default	0.17482265860576351
ani100_cHIGH_stFalse_r2-MetaPhlAn-default	0.3880411073817176
ani99_cHIGH_stTrue_r8-MetaPhlAn-default	0.1124971324167905
ABRF_MGRG_Normal-MetaPhlAn-default	0.9244751762897802
ani97_cLOW_stTrue_r8-MetaPhlAn-default	0.1716357536232464
ani99_cLOW_stFalse_r5-MetaPhlAn-default	0.2603877126744956
ani100_cHIGH_stFalse_r3-MetaPhlAn-default	0.2250618282291828
ani95_cLOW_stTrue_r0-MetaPhlAn-default	0.21722996118741525
ani100_cHIGH_stTrue_r6-MetaPhlAn-default	0.22741110624045635
UnAmbiguouslyMapped_ds.7-MetaPhlAn-default	0.1801351845704757
NA12878_NegControl_SL126486_0-MetaPhlAn-default	0.8171282243385409
ani100_cHIGH_stTrue_r4-MetaPhlAn-default	0.13491980934037248
