Sample name	Bray-Curtis dissimilarity raw
ABRF_MGRG_10ng-MetaPhlAn-default	0.5621945048595408
ani99_cLOW_stFalse_r0-MetaPhlAn-default	0.7377752038073175
ani99_cLOW_stFalse_r2-MetaPhlAn-default	0.4688882848402128
ani97_cHIGH_stFalse_r8-MetaPhlAn-default	0.4621382601429447
ani100_cHIGH_stTrue_r1-MetaPhlAn-default	0.7094852576861594
ani97_cLOW_stTrue_r9-MetaPhlAn-default	0.3648649044402138
ani99_cLOW_stTrue_r9-MetaPhlAn-default	0.4037083158749925
ani95_cLOW_stTrue_r3-MetaPhlAn-default	0.5016472861849389
ani99_cLOW_stTrue_r8-MetaPhlAn-default	0.3751090449466252
ani95_cLOW_stTrue_r7-MetaPhlAn-default	0.5735657773420949
ani100_cHIGH_stTrue_r7-MetaPhlAn-default	0.5924075321104342
ani100_cHIGH_stTrue_r0-MetaPhlAn-default	0.5081782329385399
ani100_cHIGH_stFalse_r5-MetaPhlAn-default	0.6324443869204048
ani99_cLOW_stFalse_r6-MetaPhlAn-default	0.4462313254490537
ani95_cLOW_stTrue_r6-MetaPhlAn-default	0.42820514258242837
RM2_S001__insert_270-MetaPhlAn-default	0.8478567805750327
ani100_cHIGH_stFalse_r4-MetaPhlAn-default	0.4931075257553718
ani99_cHIGH_stTrue_r8-MetaPhlAn-default	0.45859804663201686
ani99_cHIGH_stTrue_r9-MetaPhlAn-default	0.35161074375844115
ani100_cHIGH_stFalse_r2-MetaPhlAn-default	0.729090245905846
ABRF_MGRG_Normal-MetaPhlAn-default	0.693035262277337
ani97_cLOW_stTrue_r8-MetaPhlAn-default	0.4403715557188578
ani99_cLOW_stFalse_r5-MetaPhlAn-default	0.2919443008133792
ani100_cHIGH_stFalse_r3-MetaPhlAn-default	0.6074193376036324
UnAmbiguouslyMapped_ds.7-MetaPhlAn-default	0.5578128771539579
ani100_cHIGH_stTrue_r6-MetaPhlAn-default	0.5941991169603436
ani95_cLOW_stTrue_r0-MetaPhlAn-default	0.46815793631587266
ani100_cHIGH_stTrue_r5-MetaPhlAn-default	0.4287658685344114
ani100_cHIGH_stTrue_r4-MetaPhlAn-default	0.573507129130058
ani100_cHIGH_stFalse_r0-MetaPhlAn-default	0.406730414386848
NA12878_NegControl_SL126486_0-MetaPhlAn-default	1.0
ani100_cHIGH_stFalse_r6-MetaPhlAn-default	0.3770612834112681
ani99_cLOW_stFalse_r4-MetaPhlAn-default	0.49565502547256
RH_S001__insert_270-MetaPhlAn-default	0.8984256864947691
ani100_cHIGH_stFalse_r1-MetaPhlAn-default	0.5854348199302561
ani95_cLOW_stTrue_r1-MetaPhlAn-default	0.7030834385774787
ani95_cLOW_stTrue_r2-MetaPhlAn-default	0.2876491242456154
RM1_S001__insert_5000-MetaPhlAn-default	0.8479593158499494
ani99_cLOW_stFalse_r3-MetaPhlAn-default	0.38109359047394864
ani99_cLOW_stFalse_r7-MetaPhlAn-default	0.5535829643087857
NegControl_LM-MetaPhlAn-default	0
ani100_cLOW_stTrue_r3-MetaPhlAn-default	0.4255095242697288
UnAmbiguouslyMapped_ds.cityparks-MetaPhlAn-default	0.3660762592444019
UnAmbiguouslyMapped_ds.hous2-MetaPhlAn-default	0.34091138637970464
ani95_cLOW_stFalse_r2-MetaPhlAn-default	0.5072690062305768
ani100_cLOW_stTrue_r6-MetaPhlAn-default	0.25098640323009047
ani100_cLOW_stTrue_r2-MetaPhlAn-default	0.405465013583766
ani95_cLOW_stFalse_r6-MetaPhlAn-default	0.4393999366928097
ani97_cLOW_stFalse_r1-MetaPhlAn-default	0.8231949869649833
UnAmbiguouslyMapped_ds.hous1-MetaPhlAn-default	0.4569468517102576
Carma_eval_carma-MetaPhlAn-default	0.8799951998079923
UnAmbiguouslyMapped_ds.gut-MetaPhlAn-default	0.5592960979342004
ani97_cLOW_stFalse_r4-MetaPhlAn-default	0.4490224533619543
ani95_cLOW_stFalse_r7-MetaPhlAn-default	0.06969774751079473
ani100_cLOW_stTrue_r7-MetaPhlAn-default	0.5298382233287635
ani97_cLOW_stFalse_r6-MetaPhlAn-default	0.5089301355248026
UnAmbiguouslyMapped_ds.buccal-MetaPhlAn-default	0.5191474536422586
BioPool-MetaPhlAn-default	0.36350631034022896
ani97_cLOW_stFalse_r0-MetaPhlAn-default	0.44274083614556736
ani97_cLOW_stFalse_r2-MetaPhlAn-default	0.22613677065879034
ani95_cLOW_stFalse_r0-MetaPhlAn-default	0.5121929198557511
ani95_cLOW_stFalse_r3-MetaPhlAn-default	0.3840906035709485
ani99_cLOW_stFalse_r1-MetaPhlAn-default	0.4738226843687821
ani100_cLOW_stTrue_r5-MetaPhlAn-default	0.49017181506625856
ani100_cLOW_stFalse_r8-MetaPhlAn-default	0.30994515747845475
RL_S001__insert_270-MetaPhlAn-default	0.8212022749537499
ani95_cLOW_stFalse_r1-MetaPhlAn-default	0.5741098690706301
ani95_cLOW_stTrue_r4-MetaPhlAn-default	0.40582302537991005
ani97_cHIGH_stTrue_r8-MetaPhlAn-default	0.471778090899185
ani100_cLOW_stFalse_r9-MetaPhlAn-default	0.5187052081453493
ani97_cHIGH_stTrue_r9-MetaPhlAn-default	0.43781130295139026
ani100_cHIGH_stFalse_r7-MetaPhlAn-default	0.595603427312118
ani97_cLOW_stFalse_r5-MetaPhlAn-default	0.23617025554717816
ani100_cLOW_stTrue_r4-MetaPhlAn-default	0.7440798344710443
HMP_even_illum_SRR172902-MetaPhlAn-default	0.47203180472910644
