Sample name	Pielou evenness
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.35	0.6039152599899397
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.30	0.596169118801054
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.90	0.6766045157818479
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.75	0.6550274996767416
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.60	0.6349464528509516
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.40	0.610512294015716
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.80	0.6611848104784963
ani100_cLOW_stTrue_r8-kraken2_chocophlan-1.00	0.6567144163804692
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.50	0.6214735009923081
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.40	0.583708575778043
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.10	0.5444279793049607
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.65	0.6412593621280763
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.80	0.6308468976446172
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.85	0.6690534887996052
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.25	0.587027949848583
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.70	0.6497244729115463
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.90	0.6405227530483302
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.65	0.6135587562086482
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.85	0.63378165365553
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.75	0.624320415694028
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.60	0.6092936843577973
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.35	0.5763248559733326
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.50	0.5962943656416664
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.95	0.6504916120786697
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.30	0.5681499993944361
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.55	0.6030573291485465
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.20	0.5433381674656304
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.70	0.6195664520697897
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.45	0.6157419413230445
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.55	0.6270974065792586
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.15	0.5668294848823714
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.15	0.5226355038477852
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.05	0.5131940617329915
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.00	0.47432230928005537
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.20	0.5795398537161036
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.05	0.4638399098495532
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.00	0.4592316469949864
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.10	0.49211749663880455
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.45	0.5930864403001204
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.25	0.5569943711026266
ABRF_MGRG_5ng-kraken2_chocophlan-0.95	0.39073877234279847
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.75	0.6713333065643893
ABRF_MGRG_5ng-kraken2_chocophlan-1.00	0.40253821493694797
ani99_cLOW_stTrue_r0-kraken2_chocophlan-1.00	0.6941263321300013
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.25	0.5882935497947889
ABRF_MGRG_5ng-kraken2_chocophlan-0.70	0.3360558778408126
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.40	0.625103572328202
ABRF_MGRG_5ng-kraken2_chocophlan-0.75	0.34414303371314964
ABRF_MGRG_5ng-kraken2_chocophlan-0.35	0.3197567946328568
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.15	0.5499172803380376
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.50	0.6413801895033499
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.60	0.6525399298338669
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.00	0.4393667182600731
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.05	0.47895947201003536
ABRF_MGRG_5ng-kraken2_chocophlan-0.50	0.3303314514865887
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.10	0.5179037787643118
ABRF_MGRG_5ng-kraken2_chocophlan-0.25	0.305010490302723
