Sample name	L1 distance
ani99_cLOW_stFalse_r5-MetaPhlAn-default	8174434.0
RM1_S001__insert_5000-MetaPhlAn-default	38459411.0
ABRF_MGRG_10ng-MetaPhlAn-default	2317594.0
ABRF_MGRG_Normal-MetaPhlAn-default	3247995.0
ani95_cLOW_stTrue_r1-MetaPhlAn-default	19686318.0
ani95_cLOW_stTrue_r0-MetaPhlAn-default	13108396.0
NA12878_NegControl_SL126486_0-MetaPhlAn-default	25432177.0
ani95_cLOW_stTrue_r3-MetaPhlAn-default	14046120.0
ani100_cHIGH_stFalse_r3-MetaPhlAn-default	17007688.0
ani97_cLOW_stTrue_r9-MetaPhlAn-default	10216202.0
ani100_cHIGH_stFalse_r0-MetaPhlAn-default	11388391.0
ani95_cLOW_stTrue_r6-MetaPhlAn-default	11989735.0
ani95_cLOW_stTrue_r2-MetaPhlAn-default	8054168.0
ani99_cLOW_stFalse_r3-MetaPhlAn-default	10670595.0
UnAmbiguouslyMapped_ds.7-MetaPhlAn-default	4924627.0
RH_S001__insert_270-MetaPhlAn-default	155974104.0
ani99_cLOW_stFalse_r6-MetaPhlAn-default	12494449.0
ani100_cHIGH_stTrue_r7-MetaPhlAn-default	16587325.0
ani97_cLOW_stTrue_r8-MetaPhlAn-default	12330356.0
ani99_cLOW_stFalse_r0-MetaPhlAn-default	20657688.0
ani99_cLOW_stTrue_r8-MetaPhlAn-default	10503024.0
RM2_S001__insert_270-MetaPhlAn-default	115847609.0
ani99_cLOW_stFalse_r4-MetaPhlAn-default	13878308.0
ani99_cLOW_stTrue_r9-MetaPhlAn-default	11303828.0
ani100_cHIGH_stTrue_r6-MetaPhlAn-default	16637501.0
ani95_cLOW_stTrue_r7-MetaPhlAn-default	16059828.0
ani100_cHIGH_stFalse_r1-MetaPhlAn-default	16392117.0
ani100_cHIGH_stTrue_r5-MetaPhlAn-default	12005371.0
ani100_cHIGH_stFalse_r2-MetaPhlAn-default	20414427.0
ani100_cHIGH_stFalse_r4-MetaPhlAn-default	13806955.0
ani100_cHIGH_stTrue_r4-MetaPhlAn-default	16058148.0
ani100_cHIGH_stFalse_r6-MetaPhlAn-default	10557682.0
ani97_cHIGH_stFalse_r8-MetaPhlAn-default	12939771.0
ani99_cHIGH_stTrue_r9-MetaPhlAn-default	9845008.0
ani100_cHIGH_stTrue_r1-MetaPhlAn-default	19865429.0
ani100_cHIGH_stFalse_r5-MetaPhlAn-default	17708372.0
ani99_cHIGH_stTrue_r8-MetaPhlAn-default	12840721.0
ani99_cLOW_stFalse_r2-MetaPhlAn-default	13128849.0
ani100_cHIGH_stTrue_r0-MetaPhlAn-default	14228927.0
ani99_cLOW_stFalse_r7-MetaPhlAn-default	15500292.0
NegControl_LM-MetaPhlAn-default	0
ani97_cLOW_stFalse_r0-MetaPhlAn-default	12396735.0
ani100_cLOW_stFalse_r9-MetaPhlAn-default	14523709.0
Huttenhower_LC8-MetaPhlAn-default	320099.0
Carma_eval_carma-MetaPhlAn-default	43998.0
ani95_cLOW_stTrue_r4-MetaPhlAn-default	11363037.0
ani99_cLOW_stFalse_r1-MetaPhlAn-default	13267020.0
ani95_cLOW_stFalse_r0-MetaPhlAn-default	14341370.0
RL_S001__insert_270-MetaPhlAn-default	146321800.0
ani100_cLOW_stTrue_r5-MetaPhlAn-default	13724777.0
ani100_cLOW_stTrue_r4-MetaPhlAn-default	20834187.0
ani95_cLOW_stFalse_r3-MetaPhlAn-default	10754520.0
ani95_cLOW_stFalse_r1-MetaPhlAn-default	16075066.0
UnAmbiguouslyMapped_ds.hous2-MetaPhlAn-default	340909.0
ani97_cLOW_stFalse_r5-MetaPhlAn-default	6612757.0
ani97_cHIGH_stFalse_r9-MetaPhlAn-default	12305347.0
ani95_cLOW_stFalse_r7-MetaPhlAn-default	1951537.0
UnAmbiguouslyMapped_ds.cityparks-MetaPhlAn-default	711806.0
ani97_cLOW_stFalse_r3-MetaPhlAn-default	13390522.0
NA12878_NegControl_SL126487_0-MetaPhlAn-default	40045932.0
UnAmbiguouslyMapped_ds.hous1-MetaPhlAn-default	515150.0
ani95_cLOW_stTrue_r5-MetaPhlAn-default	9897536.0
ani100_cLOW_stFalse_r8-MetaPhlAn-default	8678461.0
ani100_cLOW_stTrue_r6-MetaPhlAn-default	7027609.0
ani100_cHIGH_stFalse_r7-MetaPhlAn-default	16676837.0
ani97_cHIGH_stTrue_r9-MetaPhlAn-default	12258653.0
ani97_cHIGH_stTrue_r8-MetaPhlAn-default	13209687.0
ani95_cLOW_stFalse_r6-MetaPhlAn-default	12303189.0
ani97_cLOW_stFalse_r2-MetaPhlAn-default	6331809.0
ani97_cLOW_stFalse_r4-MetaPhlAn-default	12572626.0
ani100_cLOW_stTrue_r7-MetaPhlAn-default	14835448.0
ani95_cLOW_stFalse_r2-MetaPhlAn-default	14203520.0
ani100_cLOW_stTrue_r2-MetaPhlAn-default	11353007.0
ani97_cLOW_stFalse_r1-MetaPhlAn-default	23049430.0
UnAmbiguouslyMapped_ds.gut-MetaPhlAn-default	407167.0
HMP_even_illum_SRR172902-MetaPhlAn-default	6194986.0
UnAmbiguouslyMapped_ds.buccal-MetaPhlAn-default	438094.0
BioPool-MetaPhlAn-default	359800.0
ani100_cLOW_stTrue_r3-MetaPhlAn-default	11914242.0
ani97_cLOW_stFalse_r6-MetaPhlAn-default	14250027.0
JGI_SRR033549-MetaPhlAn-default	362858.0
ani100_cLOW_stTrue_r0-MetaPhlAn-default	4922916.0
Huttenhower_LC1-MetaPhlAn-default	377185.0
ani95_cLOW_stFalse_r5-MetaPhlAn-default	15628175.0
ani100_cLOW_stTrue_r1-MetaPhlAn-default	10567049.0
ani97_cLOW_stFalse_r7-MetaPhlAn-default	12324789.0
BMI_bmi_reads-MetaPhlAn-default	3844245.0
ani95_cLOW_stFalse_r9-MetaPhlAn-default	10112635.0
ani99_cHIGH_stFalse_r9-MetaPhlAn-default	11336206.0
ani95_cLOW_stFalse_r4-MetaPhlAn-default	12859018.0
RH_S005__insert_270-MetaPhlAn-default	155733157.0
ani99_cHIGH_stFalse_r4-MetaPhlAn-default	11073119.0
ani95_cLOW_stFalse_r8-MetaPhlAn-default	3836097.0
Huttenhower_LC2-MetaPhlAn-default	275110.0
ani99_cHIGH_stFalse_r5-MetaPhlAn-default	11405099.0
ani97_cHIGH_stTrue_r0-MetaPhlAn-default	12607516.0
ani97_cLOW_stFalse_r9-MetaPhlAn-default	8679809.0
ani99_cHIGH_stFalse_r8-MetaPhlAn-default	16581331.0
JGI_SRR033548-MetaPhlAn-default	23796.0
ani97_cHIGH_stTrue_r1-MetaPhlAn-default	10692601.0
ani97_cHIGH_stTrue_r3-MetaPhlAn-default	8897655.0
ani99_cHIGH_stFalse_r6-MetaPhlAn-default	5203696.0
Huttenhower_LC7-MetaPhlAn-default	397219.0
Huttenhower_LC3-MetaPhlAn-default	374989.0
Huttenhower_HC2-MetaPhlAn-default	390341.0
Raiphy_eval_RAIphy-MetaPhlAn-default	477000.0
RM2_S002__insert_270-MetaPhlAn-default	124072109.0
Huttenhower_LC4-MetaPhlAn-default	422410.0
HMP_even_454_SRR072233-MetaPhlAn-default	1625394.0
Huttenhower_LC6-MetaPhlAn-default	369331.0
UnAmbiguouslyMapped_ds.nycsm-MetaPhlAn-default	444644.0
ani97_cLOW_stFalse_r8-MetaPhlAn-default	10914844.0
ani99_cHIGH_stFalse_r2-MetaPhlAn-default	5939625.0
ani99_cHIGH_stFalse_r7-MetaPhlAn-default	13334833.0
ani97_cHIGH_stTrue_r2-MetaPhlAn-default	11442460.0
ani97_cHIGH_stTrue_r6-MetaPhlAn-default	11920268.0
ani99_cHIGH_stFalse_r3-MetaPhlAn-default	13386415.0
ani97_cHIGH_stTrue_r5-MetaPhlAn-default	13086334.0
ani97_cHIGH_stTrue_r7-MetaPhlAn-default	13259746.0
ani100_cLOW_stTrue_r9-MetaPhlAn-default	13128741.0
Huttenhower_HC1-MetaPhlAn-default	367506.0
ani97_cLOW_stTrue_r2-MetaPhlAn-default	17088707.0
ani100_cLOW_stFalse_r5-MetaPhlAn-default	12492753.0
ani99_cLOW_stTrue_r7-MetaPhlAn-default	7216105.0
UnAmbiguouslyMapped_ds.soil-MetaPhlAn-default	1443259.0
ani99_cHIGH_stFalse_r1-MetaPhlAn-default	6677588.0
ani100_cLOW_stFalse_r4-MetaPhlAn-default	17119072.0
ani97_cLOW_stTrue_r3-MetaPhlAn-default	13758214.0
Huttenhower_LC5-MetaPhlAn-default	382025.0
ani100_cLOW_stTrue_r8-MetaPhlAn-default	15938315.0
ani99_cLOW_stTrue_r6-MetaPhlAn-default	12117075.0
RH_S002__insert_270-MetaPhlAn-default	156722019.0
ani95_cLOW_stTrue_r8-MetaPhlAn-default	12218122.0
ani99_cLOW_stTrue_r5-MetaPhlAn-default	12156173.0
ABRF_MGRG_Half-MetaPhlAn-default	2277710.0
ani97_cHIGH_stTrue_r4-MetaPhlAn-default	10589538.0
ZymoMock-MetaPhlAn-default	12036939.0
ani100_cLOW_stFalse_r6-MetaPhlAn-default	20394999.0
ani100_cLOW_stFalse_r7-MetaPhlAn-default	18125012.0
ani99_cLOW_stTrue_r1-MetaPhlAn-default	13839470.0
ani99_cHIGH_stTrue_r5-MetaPhlAn-default	12638509.0
ABRF_MGRG_5ng-MetaPhlAn-default	1784138.0
ani97_cLOW_stTrue_r1-MetaPhlAn-default	12107679.0
ani97_cHIGH_stFalse_r7-MetaPhlAn-default	12651254.0
ani100_cHIGH_stFalse_r9-MetaPhlAn-default	16462819.0
ani95_cLOW_stTrue_r9-MetaPhlAn-default	11759797.0
ani99_cLOW_stTrue_r4-MetaPhlAn-default	10585989.0
ani99_cHIGH_stFalse_r0-MetaPhlAn-default	11977876.0
ani97_cHIGH_stFalse_r4-MetaPhlAn-default	11834155.0
ani97_cLOW_stTrue_r0-MetaPhlAn-default	12860673.0
ani99_cHIGH_stTrue_r7-MetaPhlAn-default	11853720.0
ani97_cHIGH_stFalse_r5-MetaPhlAn-default	8435146.0
ani97_cHIGH_stFalse_r2-MetaPhlAn-default	14569409.0
RH_S004__insert_270-MetaPhlAn-default	157118261.0
ani99_cHIGH_stTrue_r6-MetaPhlAn-default	12703880.0
ani100_cHIGH_stFalse_r8-MetaPhlAn-default	19401258.0
ani99_cHIGH_stTrue_r0-MetaPhlAn-default	9874541.0
RH_S003__insert_270-MetaPhlAn-default	156280124.0
ani99_cHIGH_stTrue_r4-MetaPhlAn-default	12174684.0
ani97_cHIGH_stFalse_r6-MetaPhlAn-default	12322522.0
NegControl_MH1-MetaPhlAn-default	0
NegControl_MH2-MetaPhlAn-default	0
ani97_cLOW_stTrue_r5-MetaPhlAn-default	13600154.0
ABRF_MGRG_1ng-MetaPhlAn-default	2049172.0
ani100_cLOW_stFalse_r2-MetaPhlAn-default	13808582.0
ani99_cLOW_stTrue_r2-MetaPhlAn-default	13792208.0
ani100_cLOW_stFalse_r3-MetaPhlAn-default	18192555.0
ani97_cLOW_stTrue_r7-MetaPhlAn-default	13687277.0
RM1_S002__insert_5000-MetaPhlAn-default	41191936.0
ani100_cLOW_stFalse_r0-MetaPhlAn-default	24302536.0
ani99_cLOW_stFalse_r9-MetaPhlAn-default	13252936.0
ani97_cHIGH_stFalse_r3-MetaPhlAn-default	12769059.0
NA12878_NegControl_SL126488_0-MetaPhlAn-default	16985435.0
ani99_cHIGH_stTrue_r1-MetaPhlAn-default	14561711.0
ani100_cHIGH_stTrue_r9-MetaPhlAn-default	11952462.0
ani99_cLOW_stTrue_r0-MetaPhlAn-default	16010147.0
ani97_cLOW_stTrue_r4-MetaPhlAn-default	9611051.0
ani97_cLOW_stTrue_r6-MetaPhlAn-default	10129094.0
ani100_cLOW_stFalse_r1-MetaPhlAn-default	10168262.0
ani99_cLOW_stFalse_r8-MetaPhlAn-default	8581321.0
ani100_cHIGH_stTrue_r8-MetaPhlAn-default	14968262.0
ani99_cLOW_stTrue_r3-MetaPhlAn-default	12118283.0
ani97_cHIGH_stFalse_r1-MetaPhlAn-default	11433043.0
ani99_cHIGH_stTrue_r2-MetaPhlAn-default	14203277.0
ani99_cHIGH_stTrue_r3-MetaPhlAn-default	11471180.0
ani97_cHIGH_stFalse_r0-MetaPhlAn-default	18386651.0
UnAmbiguouslyMapped_ds.hous1-MetaPhlAn-bowtie2_reads	738163.0
