Sample name	Shannon diversity
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.50	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.20	4.768875913991224
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.40	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.45	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.25	4.564409898578986
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.80	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.85	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.20	5.018822779335044
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.75	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.10	5.047562391977901
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.60	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.90	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.80	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.30	4.1970760205675175
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.35	3.3207517441298053
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.55	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.55	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.10	4.911580383322983
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.30	4.4914574495354085
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.05	4.92080855194567
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.65	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.25	5.071203426995382
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.05	5.076073618687144
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.75	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.40	-0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.00	5.233869590614145
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-1.00	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.65	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.70	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.95	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.85	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.00	5.079037315014951
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.70	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.60	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.15	5.031936889291311
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.45	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.15	4.8620588436195105
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.50	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.90	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.35	3.327476287006876
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.20	0.1315604285258446
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.10	3.877496132550421
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.15	3.873117828852315
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.30	0.1650083661363752
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.80	nan
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.50	nan
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.05	0.8768027503503363
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.40	0.10295270762704378
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.20	3.8347674169713346
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-1.00	nan
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.35	0.060131706040845806
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.70	nan
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.55	nan
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.60	nan
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.30	3.536937192949966
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.25	3.7063529925783727
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.10	0.2294894849264763
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.25	0.13614537607480237
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.00	4.000219972543017
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.40	0.9910760598382222
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.35	3.5825694635486514
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.95	nan
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.45	nan
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.65	nan
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.00	1.1295915571734882
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.05	3.882467620769511
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.75	nan
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.15	0.1569020094510272
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.35	5.073454646615852
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.45	nan
RH_S001__insert_270-kraken2_refseqV205_100GB-0.90	nan
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.70	nan
RH_S001__insert_270-kraken2_refseqV205_100GB-0.55	nan
RH_S001__insert_270-kraken2_refseqV205_100GB-0.80	nan
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.15	6.904872724541744
RH_S001__insert_270-kraken2_refseqV205_100GB-0.95	nan
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.25	6.789566915674625
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.40	0.9922666387194963
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.20	6.882084533889672
RH_S001__insert_270-kraken2_refseqV205_100GB-1.00	nan
RH_S001__insert_270-kraken2_refseqV205_100GB-0.65	nan
RH_S001__insert_270-kraken2_refseqV205_100GB-0.60	nan
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.85	nan
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.50	nan
RH_S001__insert_270-kraken2_refseqV205_100GB-0.20	7.878478034788121
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-1.00	nan
RH_S001__insert_270-kraken2_refseqV205_100GB-0.70	nan
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.65	nan
RH_S001__insert_270-kraken2_refseqV205_100GB-0.40	0.9852281360342515
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.95	nan
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.60	nan
RH_S001__insert_270-kraken2_refseqV205_100GB-0.15	7.928857610559693
RH_S001__insert_270-kraken2_refseqV205_100GB-0.10	8.043523317838416
RH_S001__insert_270-kraken2_refseqV205_100GB-0.05	8.298826276060487
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.55	nan
