Sample name	Weighted unifrac distance relative abundance
ABRF_MGRG_10ng-MetaPhlAn-default	472.0
ani97_cLOW_stTrue_r9-MetaPhlAn-default	25.631868131868135
ani99_cLOW_stFalse_r0-MetaPhlAn-default	75.08157276995306
ani99_cLOW_stTrue_r8-MetaPhlAn-default	191.91666666666666
ani100_cHIGH_stTrue_r7-MetaPhlAn-default	83.78623188405797
ani97_cHIGH_stFalse_r8-MetaPhlAn-default	22.11578947368421
ani99_cLOW_stFalse_r2-MetaPhlAn-default	35.32432432432432
ani99_cLOW_stFalse_r6-MetaPhlAn-default	12.093325791855204
ani99_cLOW_stTrue_r9-MetaPhlAn-default	327.52777777777777
ani100_cHIGH_stTrue_r1-MetaPhlAn-default	87.98387096774192
ani95_cLOW_stTrue_r3-MetaPhlAn-default	38.5
ani95_cLOW_stTrue_r7-MetaPhlAn-default	135.91666666666666
ABRF_MGRG_Normal-MetaPhlAn-default	953.5
ani100_cHIGH_stTrue_r0-MetaPhlAn-default	17.0952380952381
ani100_cHIGH_stFalse_r5-MetaPhlAn-default	21.145625692137322
ani100_cHIGH_stFalse_r2-MetaPhlAn-default	37.05882352941177
RM2_S001__insert_270-MetaPhlAn-default	18.175369198312236
ani95_cLOW_stTrue_r1-MetaPhlAn-default	435.0113636363636
ani100_cHIGH_stFalse_r6-MetaPhlAn-default	4.285238095238095
NA12878_NegControl_SL126486_0-MetaPhlAn-default	37.0
ani99_cLOW_stFalse_r4-MetaPhlAn-default	15.261212624584719
ani95_cLOW_stTrue_r0-MetaPhlAn-default	111.45833333333334
ani99_cHIGH_stTrue_r8-MetaPhlAn-default	235.5
ani95_cLOW_stTrue_r6-MetaPhlAn-default	162.2375
ani100_cHIGH_stFalse_r4-MetaPhlAn-default	8.443108974358974
ani97_cLOW_stTrue_r8-MetaPhlAn-default	54.444078947368425
ani99_cHIGH_stTrue_r9-MetaPhlAn-default	49.29166666666667
ani100_cHIGH_stTrue_r5-MetaPhlAn-default	18.432692307692307
ani95_cLOW_stTrue_r2-MetaPhlAn-default	809.4166666666667
