Sample name	Simpson's diversity
ZymoMock-kraken2_refseqV205_minimizers-100000minimizer	0.6744533558640649
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.9599021894065611
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.9201881840417374
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.9866422173799615
ani95_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.737231234083344
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.9361310678209204
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.8554739008641563
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.9448024011920918
RH_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	0.9937115887451552
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.9677952899917213
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.9553382100571343
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.9541195460497855
ani95_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.9358589623184153
ani97_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.9137524587639622
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	0.9512310050239847
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.9579669090193592
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.9275396158751514
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.9287220293655751
ani97_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.6969158920977512
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.8137770063358583
ani100_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	0.9741205952300941
UnAmbiguouslyMapped_ds.nycsm-kraken2_refseqV205_minimizers-100000minimizer	0.6325437424479724
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.9031861673405428
ani99_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	0.5678318250658971
ani100_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.80035873368414
UnAmbiguouslyMapped_ds.soil-kraken2_refseqV205_minimizers-100000minimizer	0.9719048603143183
