Sample name	Chao1 richness
ZymoMock-kraken2_refseqV205_minimizers-100000minimizer	320.36842105263156
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	117.42857142857143
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	270.2352941176471
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	510.4761904761905
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	109.33333333333333
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	592.5454545454545
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	210.0
ani95_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	205.0909090909091
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	219.55555555555554
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	104.0
RH_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	4022.4939759036142
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	170.5
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	128.33333333333334
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	131.0
ani97_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	243.84
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	320.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	311.0
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	1448.7433628318583
UnAmbiguouslyMapped_ds.nycsm-kraken2_refseqV205_minimizers-100000minimizer	29.0
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	533.1578947368421
ani99_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	221.46153846153845
ani100_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	3848.1858974358975
