Sample name	McIntosh's evenness
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.35	0.20976273341153281
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.30	0.20917754186033385
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.90	0.20120657412311643
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.75	0.20487668096373027
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.60	0.20986629261486134
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.40	0.21018757300190855
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.80	0.20343121469183342
ani100_cLOW_stTrue_r8-kraken2_chocophlan-1.00	0.24100044152132336
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.50	0.2103914110422258
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.40	0.22528832069369228
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.10	0.20204788310857863
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.65	0.20895963754233376
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.80	0.23619612237345133
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.85	0.20227049595028407
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.25	0.20773735026397872
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.70	0.2061925037108905
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.90	0.24008473215115342
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.65	0.23186492409025772
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.85	0.23824400247421168
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.75	0.23421439551872777
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.60	0.23045851437043133
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.35	0.22400688884226308
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.50	0.22770016810922544
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.95	0.24182445126863925
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.30	0.22271475462662604
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.55	0.22903252333193305
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.20	0.2200829772259491
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.70	0.23283950985036547
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.45	0.21038354175399424
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.55	0.21021506782718732
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.15	0.20437247581580084
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.15	0.21831263538531193
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.05	0.19875052628352144
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.00	0.19440864513896752
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.20	0.2062008311309895
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.05	0.211273708874839
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.00	0.20285998873431674
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.10	0.21579204037733746
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.45	0.22659181293013572
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.25	0.22131715025906312
ABRF_MGRG_5ng-kraken2_chocophlan-0.95	0.5048012720498063
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.75	0.20220213048654676
ABRF_MGRG_5ng-kraken2_chocophlan-1.00	0.5101670361322218
ani99_cLOW_stTrue_r0-kraken2_chocophlan-1.00	0.20170123363135933
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.25	0.19578100533900722
ABRF_MGRG_5ng-kraken2_chocophlan-0.70	0.5027202593052459
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.40	0.19494282273976435
ABRF_MGRG_5ng-kraken2_chocophlan-0.75	0.5047328906154706
ABRF_MGRG_5ng-kraken2_chocophlan-0.35	0.48168724079767916
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.15	0.19671331488967517
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.00	0.19511377701749213
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.50	0.1952820983824535
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.60	0.19675837677189678
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.05	0.19606528959686864
ABRF_MGRG_5ng-kraken2_chocophlan-0.50	0.49025503852482616
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.10	0.19665945453241188
ABRF_MGRG_5ng-kraken2_chocophlan-0.15	0.4736711046419821
ABRF_MGRG_5ng-kraken2_chocophlan-0.25	0.47714276355826507
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.95	0.20053557197085117
ABRF_MGRG_5ng-kraken2_chocophlan-0.20	0.4753601807640337
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.20	0.19630764875556114
ABRF_MGRG_5ng-kraken2_chocophlan-0.10	0.47024645264801973
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.30	0.1952646367490616
ABRF_MGRG_5ng-kraken2_chocophlan-0.40	0.48449243930295066
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.70	0.20003352214655057
ABRF_MGRG_5ng-kraken2_chocophlan-0.85	0.5068867906405803
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.80	0.20576337642555165
ABRF_MGRG_5ng-kraken2_chocophlan-0.65	0.4999387289291326
ABRF_MGRG_5ng-kraken2_chocophlan-0.00	0.43539277269072924
ABRF_MGRG_5ng-kraken2_chocophlan-0.90	0.5056220985874421
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.45	0.1950023203316135
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.55	0.19586761017761534
ABRF_MGRG_5ng-kraken2_chocophlan-0.30	0.4792370618730128
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.35	0.19503578297503915
ABRF_MGRG_5ng-kraken2_chocophlan-0.80	0.5064492626558215
ABRF_MGRG_5ng-kraken2_chocophlan-0.05	0.45976570120389193
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.65	0.19812656618660657
ABRF_MGRG_5ng-kraken2_chocophlan-0.45	0.48733883554847124
ABRF_MGRG_5ng-kraken2_chocophlan-0.55	0.493776628483288
ABRF_MGRG_5ng-kraken2_chocophlan-0.60	0.49684525405735563
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.85	0.4276766094777229
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.65	0.459826961544526
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.95	0.36969633404341495
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.60	0.46406494319413144
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.20	0.4089843227130742
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.90	0.4060791018259751
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.70	0.4563129158812105
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.65	0.42879640968647875
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.70	0.43292154286992823
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.15	0.4037062802870775
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.35	0.4732626387896129
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.45	0.4713772960349119
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.30	0.41530949712758053
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.80	0.44163672182723424
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.35	0.41783787293633545
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.20	0.47364625376892433
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.45	0.4220110870574654
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.50	0.4698152164847104
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.30	0.4736527616855613
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.25	0.41224194537682707
ani100_cLOW_stTrue_r3-kraken2_chocophlan-1.00	0.2357287649475056
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.60	0.4268615840229349
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.40	0.4725303829655459
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.10	0.4727885868040309
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.00	0.47013787692087966
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.25	0.47371899906966564
ani97_cLOW_stTrue_r4-kraken2_chocophlan-1.00	0.3094375950946458
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.10	0.3955375584016113
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.50	0.42353277768555464
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.15	0.4733555646456651
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.05	0.3799465739260249
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.75	0.4506354518744958
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.85	0.2097683089785011
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.00	0.3456387790202482
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.55	0.4673476343546926
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.95	0.22154453184751677
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.40	0.42001453348924334
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.90	0.21473396650431165
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.55	0.4252598411138449
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.05	0.4716815713699486
ani99_cHIGH_stTrue_r4-kraken2_chocophlan-0.25	0.12984097139088754
ani99_cHIGH_stTrue_r4-kraken2_chocophlan-0.65	0.13687295578849465
ani97_cLOW_stFalse_r9-kraken2_chocophlan-0.20	0.427887509113436
