Sample name	Shannon diversity
NegControl_MH2-kraken2_refseqV208_nt-0.30	0
NegControl_MH2-kraken2_refseqV208_nt-0.20	0
NegControl_MH2-kraken2_refseqV208_nt-0.35	0
NegControl_MH2-kraken2_refseqV208_nt-0.25	0
NegControl_MH2-kraken2_refseqV208_nt-0.40	0
NegControl_MH2-kraken2_refseqV208_nt-0.45	0
NegControl_MH2-kraken2_refseqV208_nt-0.60	0
NegControl_MH2-kraken2_refseqV208_nt-0.55	0
NegControl_MH2-kraken2_refseqV208_nt-0.50	0
NegControl_MH2-kraken2_refseqV208_nt-0.65	0
NegControl_MH2-kraken2_refseqV208_nt-0.70	0
NegControl_MH2-kraken2_refseqV208_nt-0.75	0
NegControl_MH2-kraken2_refseqV208_nt-0.80	0
NegControl_MH2-kraken2_refseqV208_nt-0.85	0
NegControl_MH2-kraken2_refseqV208_nt-0.90	0
NegControl_MH2-kraken2_refseqV208_nt-0.15	-0.0
NegControl_MH2-kraken2_refseqV208_nt-0.10	3.4953592118664814
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.90	7.305948053340607
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.95	7.241454843872637
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.50	7.447922289975426
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.85	7.33191114527765
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.60	7.419181264564893
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.20	7.587768730280557
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.25	7.55476085914207
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.05	7.830998182885642
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.35	7.498582668586323
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.15	7.634927249806375
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.10	7.700597994646456
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.55	7.431488505033482
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.75	7.37203664492954
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.65	7.4046475763645585
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.80	7.3500964264379
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-1.00	6.913308602868967
NegControl_MH2-kraken2_refseqV208_nt-0.05	10.440895420559064
NegControl_MH2-kraken2_refseqV208_nt-0.00	10.540131236087262
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.45	7.460728506010035
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.30	7.521962245906396
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.70	7.388356561377392
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.00	8.235950652826443
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.40	7.477932347599209
NegControl_MH2-kraken2_refseqV208_nt-0.95	0
NegControl_MH2-kraken2_refseqV208_nt-1.00	0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-1.00	0.0643156097726543
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.85	0.06660815070375128
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.25	4.259466100105307
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.80	0.06666567087597154
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.20	4.399493408267644
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.30	4.126299473608136
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.40	0.0758840424008226
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.20	0.10938938313418323
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.25	0.0967664354115167
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.55	3.672586806131268
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.70	0.06763523689096929
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.60	0.06827910563867805
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.65	0.06873844898824434
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.30	0.08817533181053293
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.55	0.06810135268044919
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.95	0.06508844117034271
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.15	0.1502949041938819
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.45	3.815884736958754
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.80	3.440248496870075
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.75	0.0670995429021968
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.70	3.4983423372486464
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.35	4.00884960048128
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.10	0.2264837234187167
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.35	0.08085162719635922
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.90	0.06656074666437913
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.45	0.0719951532372221
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.00	0.8252926939111432
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.60	3.609004199154751
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.15	4.625462171747941
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.05	0.5915975983744934
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.50	0.06936284146408574
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.10	4.9856369550452815
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.05	5.766328751510879
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.65	3.5489902959275725
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.40	3.907709808684244
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.50	3.7470395110447434
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.00	7.854710544205805
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.75	3.4723743351040084
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-1.00	6.8610718966833675
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.85	7.178743589423347
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.85	3.3877306018382995
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.90	3.333103000480458
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.90	7.16022101758023
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.95	7.108822001614958
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.10	6.886650444491048
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.30	7.314527881126426
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.80	7.190734450812759
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.75	7.2011712493472135
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.60	7.233145286873796
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.40	7.274055068305305
RM1_S002__insert_5000-kraken2_refseqV208_nt-1.00	3.398974456193096
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.50	7.25111568650026
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.55	7.241848596524905
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.35	7.291159170587264
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.45	7.260333589275105
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.65	7.2238202494056
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.30	6.759482011618398
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.70	7.208862350701315
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.25	6.773437112736047
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.40	6.739822766947695
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.95	3.325085040874962
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.45	6.737878871673104
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.70	6.687675037402165
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.35	6.741367032074
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.55	6.712126415543336
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.50	6.726855851588439
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.05	7.7877742934760334
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.05	7.103535601770712
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.20	6.792652913524443
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.60	6.699350933512152
