Sample name	Unweighted unifrac distance relative abundance
ABRF_MGRG_10ng-MetaPhlAn-default	0.3384615384615385
ani99_cLOW_stFalse_r0-MetaPhlAn-default	0.3568075117370892
ani99_cLOW_stFalse_r2-MetaPhlAn-default	0.27848101265822783
ani97_cHIGH_stFalse_r8-MetaPhlAn-default	0.5855513307984791
ani100_cHIGH_stTrue_r1-MetaPhlAn-default	0.2518518518518518
ani97_cLOW_stTrue_r9-MetaPhlAn-default	0.2846975088967972
ani95_cLOW_stTrue_r3-MetaPhlAn-default	0.2679425837320574
ani99_cLOW_stTrue_r9-MetaPhlAn-default	0.36704119850187267
ani99_cLOW_stTrue_r8-MetaPhlAn-default	0.3436123348017621
ani95_cLOW_stTrue_r7-MetaPhlAn-default	0.4088397790055249
ani100_cHIGH_stTrue_r7-MetaPhlAn-default	0.3961352657004831
ani100_cHIGH_stTrue_r0-MetaPhlAn-default	0.4684014869888476
RM2_S001__insert_270-MetaPhlAn-default	0.6831275720164609
ani99_cLOW_stFalse_r6-MetaPhlAn-default	0.31527093596059114
ani100_cHIGH_stFalse_r5-MetaPhlAn-default	0.5617021276595745
ani95_cLOW_stTrue_r6-MetaPhlAn-default	0.34782608695652173
ani100_cHIGH_stFalse_r4-MetaPhlAn-default	0.34983498349834985
ani99_cHIGH_stTrue_r8-MetaPhlAn-default	0.4588744588744589
ani99_cHIGH_stTrue_r9-MetaPhlAn-default	0.35772357723577236
ani100_cHIGH_stFalse_r2-MetaPhlAn-default	0.44549763033175355
ABRF_MGRG_Normal-MetaPhlAn-default	0.15384615384615385
ani97_cLOW_stTrue_r8-MetaPhlAn-default	0.36947791164658633
ani99_cLOW_stFalse_r5-MetaPhlAn-default	0.23868312757201646
ani100_cHIGH_stFalse_r3-MetaPhlAn-default	0.662613981762918
UnAmbiguouslyMapped_ds.7-MetaPhlAn-default	0.8071748878923767
ani100_cHIGH_stTrue_r6-MetaPhlAn-default	0.5325443786982249
ani95_cLOW_stTrue_r0-MetaPhlAn-default	0.3291139240506329
ani100_cHIGH_stFalse_r6-MetaPhlAn-default	0.34334763948497854
NA12878_NegControl_SL126486_0-MetaPhlAn-default	1.0
ani99_cLOW_stFalse_r4-MetaPhlAn-default	0.37722419928825623
ani100_cHIGH_stTrue_r5-MetaPhlAn-default	0.2430939226519337
ani100_cHIGH_stTrue_r4-MetaPhlAn-default	0.4713804713804714
ani100_cHIGH_stFalse_r0-MetaPhlAn-default	0.36947791164658633
RH_S001__insert_270-MetaPhlAn-default	0.9592760180995475
ani100_cHIGH_stFalse_r1-MetaPhlAn-default	0.33447098976109213
ani95_cLOW_stTrue_r1-MetaPhlAn-default	0.4700460829493088
ani95_cLOW_stTrue_r2-MetaPhlAn-default	0.3851851851851852
RM1_S001__insert_5000-MetaPhlAn-default	0.6831275720164609
ani99_cLOW_stFalse_r3-MetaPhlAn-default	0.20765027322404372
ani99_cLOW_stFalse_r7-MetaPhlAn-default	0.2026431718061674
NegControl_LM-MetaPhlAn-default	0
ani100_cLOW_stTrue_r3-MetaPhlAn-default	0.4199288256227758
UnAmbiguouslyMapped_ds.cityparks-MetaPhlAn-default	0.27989821882951654
UnAmbiguouslyMapped_ds.hous2-MetaPhlAn-default	0.14432989690721648
ani95_cLOW_stFalse_r2-MetaPhlAn-default	0.3096774193548387
ani100_cLOW_stTrue_r6-MetaPhlAn-default	0.28368794326241137
