Sample name	F1 score taxa
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.10	0.06618705035971223
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.15	0.11538461538461539
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.25	0.1875
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.55	0.2878411910669975
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.50	0.27378190255220414
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.35	0.23574144486692014
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.20	0.1614457831325301
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.40	0.25363825363825365
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.45	0.26222222222222225
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.30	0.21837088388214904
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.05	0.028140293637846654
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.00	0.013765586034912718
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.65	0.3081081081081081
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.70	0.32294617563739375
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.75	0.3353293413173653
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.80	0.3522012578616352
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.85	0.3745819397993311
plant_sample_7-kraken2_GTDBr202RefSeqV205-1.00	0.3786008230452675
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.90	0.39272727272727276
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.60	0.2992125984251969
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.95	0.3953488372093023
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.10	0.02389843166542196
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.05	0.011666059059423988
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.00	0.003875499576117234
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.20	0.0379746835443038
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.30	0.050335570469798654
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.45	0.06493506493506494
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.40	0.05940594059405941
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.35	0.054945054945054944
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.15	0.029970029970029975
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.65	0.09345794392523366
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.55	0.07692307692307693
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.60	0.08522727272727273
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.70	0.1056338028169014
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.50	0.06960556844547564
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.25	0.04354136429608128
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.75	0.11673151750972761
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.90	0.16568047337278105
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.85	0.14285714285714285
strain_sample_79-kraken2_GTDBr202RefSeqV205-1.00	0.20408163265306123
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.95	0.16793893129770993
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.80	0.12962962962962962
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.25	0.04983388704318937
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.20	0.04316546762589928
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.15	0.03416856492027335
