Sample name	McIntosh's evenness
strain_sample_71-kraken2_chocophlan-0.15	0.5473756664619319
strain_sample_71-kraken2_chocophlan-0.25	0.5447308419029998
strain_sample_71-kraken2_chocophlan-0.20	0.5455480368574686
strain_sample_71-kraken2_chocophlan-0.10	0.5492749823923364
strain_sample_71-kraken2_chocophlan-0.05	0.5500692848472768
strain_sample_71-kraken2_chocophlan-0.00	0.5448725776515868
strain_sample_71-kraken2_chocophlan-0.35	0.539298433227804
strain_sample_71-kraken2_chocophlan-0.30	0.5430724574886194
strain_sample_71-kraken2_chocophlan-0.45	0.5309378955877845
strain_sample_71-kraken2_chocophlan-0.40	0.535064835611088
strain_sample_71-kraken2_chocophlan-0.50	0.5278860760868193
strain_sample_71-kraken2_chocophlan-0.55	0.5247883928630275
strain_sample_71-kraken2_chocophlan-0.65	0.519796599042373
strain_sample_71-kraken2_chocophlan-0.85	0.5166187012592947
strain_sample_71-kraken2_chocophlan-0.80	0.5164653103501666
strain_sample_71-kraken2_chocophlan-0.75	0.5177667172393707
strain_sample_71-kraken2_chocophlan-0.60	0.5220480952553523
strain_sample_71-kraken2_chocophlan-0.70	0.5187848268734837
strain_sample_71-kraken2_chocophlan-0.95	0.5186593467970099
strain_sample_71-kraken2_chocophlan-1.00	0.5196922124209173
strain_sample_71-kraken2_chocophlan-0.90	0.5187936489750058
marine_sample_2-kraken2_chocophlan-0.10	0.23239445299001993
marine_sample_2-kraken2_chocophlan-0.05	0.22633927148991198
marine_sample_2-kraken2_chocophlan-0.00	0.2123540289219429
marine_sample_2-kraken2_chocophlan-0.30	0.24305918681875904
marine_sample_2-kraken2_chocophlan-0.40	0.24646195371057955
marine_sample_2-kraken2_chocophlan-0.35	0.24485154090458747
marine_sample_2-kraken2_chocophlan-0.25	0.24097379567556212
marine_sample_2-kraken2_chocophlan-0.20	0.2389748749802341
marine_sample_2-kraken2_chocophlan-0.15	0.23608782695901015
marine_sample_2-kraken2_chocophlan-0.70	0.25267791856066535
marine_sample_2-kraken2_chocophlan-0.65	0.2518984212669082
marine_sample_2-kraken2_chocophlan-0.60	0.25092956741559996
marine_sample_2-kraken2_chocophlan-0.50	0.24889994898343426
marine_sample_2-kraken2_chocophlan-0.45	0.24784535715705905
marine_sample_2-kraken2_chocophlan-0.55	0.24997878639109988
marine_sample_2-kraken2_chocophlan-1.00	0.25458265256000273
marine_sample_2-kraken2_chocophlan-0.90	0.254405684019828
marine_sample_2-kraken2_chocophlan-0.75	0.253360279073235
marine_sample_2-kraken2_chocophlan-0.95	0.25423539272030254
marine_sample_2-kraken2_chocophlan-0.85	0.2545777642095129
marine_sample_2-kraken2_chocophlan-0.80	0.25409812104002305
strain_sample_95-kraken2_chocophlan-0.25	0.5275161122207069
strain_sample_95-kraken2_chocophlan-0.20	0.5282061873967052
strain_sample_95-kraken2_chocophlan-0.15	0.5297706022360044
strain_sample_95-kraken2_chocophlan-0.10	0.5314343638537129
strain_sample_95-kraken2_chocophlan-0.05	0.5314263770729285
strain_sample_95-kraken2_chocophlan-0.00	0.5242183153624518
strain_sample_95-kraken2_chocophlan-0.40	0.5153231132269278
strain_sample_95-kraken2_chocophlan-0.30	0.5253619665053089
strain_sample_95-kraken2_chocophlan-0.55	0.5025198581379895
strain_sample_95-kraken2_chocophlan-0.50	0.5063226811556585
strain_sample_95-kraken2_chocophlan-0.35	0.520251530658095
strain_sample_95-kraken2_chocophlan-0.45	0.5100737043059475
