Sample name	Chao1 richness
plant_sample_16-kraken2_standard_0521-0.25	210.11111111111111
plant_sample_16-kraken2_standard_0521-0.10	843.0147058823529
plant_sample_16-kraken2_standard_0521-0.15	514.7837837837837
plant_sample_16-kraken2_standard_0521-0.20	282.6666666666667
plant_sample_16-kraken2_standard_0521-0.05	1374.3595505617977
plant_sample_16-kraken2_standard_0521-0.00	2131.013698630137
plant_sample_16-kraken2_standard_0521-0.30	176.14285714285714
plant_sample_16-kraken2_standard_0521-0.40	140.16666666666666
plant_sample_16-kraken2_standard_0521-0.45	125.0
plant_sample_16-kraken2_standard_0521-0.35	145.5
plant_sample_16-kraken2_standard_0521-0.50	123.0
plant_sample_16-kraken2_standard_0521-0.55	105.0
plant_sample_16-kraken2_standard_0521-0.60	93.42857142857143
plant_sample_16-kraken2_standard_0521-0.65	85.2
plant_sample_16-kraken2_standard_0521-0.70	77.0
plant_sample_16-kraken2_standard_0521-0.85	69.0
plant_sample_16-kraken2_standard_0521-0.80	73.5
plant_sample_16-kraken2_standard_0521-0.75	74.5
plant_sample_16-kraken2_standard_0521-1.00	54.5
plant_sample_16-kraken2_standard_0521-0.90	64.0
plant_sample_16-kraken2_standard_0521-0.95	61.5
mouse_sample_19-kraken2_standard_0521-0.10	621.1176470588235
mouse_sample_19-kraken2_standard_0521-0.05	1527.155172413793
mouse_sample_19-kraken2_standard_0521-0.00	2314.1267605633802
mouse_sample_19-kraken2_standard_0521-0.25	161.33333333333334
mouse_sample_19-kraken2_standard_0521-0.15	336.5882352941176
mouse_sample_19-kraken2_standard_0521-0.35	133.875
mouse_sample_19-kraken2_standard_0521-0.20	202.83333333333334
mouse_sample_19-kraken2_standard_0521-0.40	126.16666666666667
mouse_sample_19-kraken2_standard_0521-0.30	140.625
mouse_sample_19-kraken2_standard_0521-0.55	105.25
mouse_sample_19-kraken2_standard_0521-0.65	103.5
mouse_sample_19-kraken2_standard_0521-0.70	104.0
mouse_sample_19-kraken2_standard_0521-0.50	103.0
mouse_sample_19-kraken2_standard_0521-0.60	102.2
mouse_sample_19-kraken2_standard_0521-0.45	110.0
mouse_sample_19-kraken2_standard_0521-0.90	77.66666666666667
mouse_sample_19-kraken2_standard_0521-1.00	65.0
mouse_sample_19-kraken2_standard_0521-0.85	82.0
mouse_sample_19-kraken2_standard_0521-0.80	96.0
mouse_sample_19-kraken2_standard_0521-0.95	70.2
mouse_sample_19-kraken2_standard_0521-0.75	86.5
strain_sample_14-kraken2_standard_0521-0.05	717.0
strain_sample_14-kraken2_standard_0521-0.20	127.0909090909091
strain_sample_14-kraken2_standard_0521-0.15	245.83333333333331
strain_sample_14-kraken2_standard_0521-0.25	81.66666666666667
strain_sample_14-kraken2_standard_0521-0.10	381.9375
strain_sample_14-kraken2_standard_0521-0.00	1541.6060606060605
strain_sample_14-kraken2_standard_0521-0.50	31.5
strain_sample_14-kraken2_standard_0521-0.35	43.5
strain_sample_14-kraken2_standard_0521-0.45	37.0
strain_sample_14-kraken2_standard_0521-0.30	46.0
strain_sample_14-kraken2_standard_0521-0.40	39.5
strain_sample_14-kraken2_standard_0521-0.55	32.5
strain_sample_14-kraken2_standard_0521-0.80	21.0
strain_sample_14-kraken2_standard_0521-0.60	31.75
strain_sample_14-kraken2_standard_0521-0.85	21.0
strain_sample_14-kraken2_standard_0521-0.65	27.0
strain_sample_14-kraken2_standard_0521-0.70	25.0
strain_sample_14-kraken2_standard_0521-0.75	24.0
strain_sample_14-kraken2_standard_0521-0.95	20.0
strain_sample_14-kraken2_standard_0521-0.90	20.0
strain_sample_14-kraken2_standard_0521-1.00	20.0
mouse_sample_5-kraken2_standard_0521-0.10	677.3731343283582
mouse_sample_5-kraken2_standard_0521-0.05	1563.6699029126214
mouse_sample_5-kraken2_standard_0521-0.00	2241.2258064516127
mouse_sample_5-kraken2_standard_0521-0.35	139.0
mouse_sample_5-kraken2_standard_0521-0.30	162.16666666666666
mouse_sample_5-kraken2_standard_0521-0.40	142.0
mouse_sample_5-kraken2_standard_0521-0.15	317.0
mouse_sample_5-kraken2_standard_0521-0.25	180.0
mouse_sample_5-kraken2_standard_0521-0.20	212.66666666666666
mouse_sample_5-kraken2_standard_0521-0.60	108.6
mouse_sample_5-kraken2_standard_0521-0.45	129.2
mouse_sample_5-kraken2_standard_0521-0.55	116.66666666666667
mouse_sample_5-kraken2_standard_0521-0.50	138.0
mouse_sample_5-kraken2_standard_0521-0.70	104.2
mouse_sample_5-kraken2_standard_0521-0.65	107.5
mouse_sample_5-kraken2_standard_0521-0.90	85.0
mouse_sample_5-kraken2_standard_0521-0.80	93.0
mouse_sample_5-kraken2_standard_0521-0.95	82.33333333333333
