Sample name	Simpson's evenness
mouse_sample_56-kraken2_refseqV205_500GB-0.25	0.01601381020694218
mouse_sample_56-kraken2_refseqV205_500GB-0.15	0.01260136336154432
mouse_sample_56-kraken2_refseqV205_500GB-0.10	0.007344967657728539
mouse_sample_56-kraken2_refseqV205_500GB-0.20	0.014601137027784044
mouse_sample_56-kraken2_refseqV205_500GB-0.05	0.0016907367637003202
mouse_sample_56-kraken2_refseqV205_500GB-0.00	0.00031624160456973866
mouse_sample_56-kraken2_refseqV205_500GB-0.55	0.027480647645286318
mouse_sample_56-kraken2_refseqV205_500GB-0.40	0.021830788003118017
mouse_sample_56-kraken2_refseqV205_500GB-0.45	0.024841009293134396
mouse_sample_56-kraken2_refseqV205_500GB-0.30	0.01721166321850023
mouse_sample_56-kraken2_refseqV205_500GB-0.35	0.019798413555085978
mouse_sample_56-kraken2_refseqV205_500GB-0.50	0.026312789611035857
mouse_sample_56-kraken2_refseqV205_500GB-0.75	0.13901202028672976
mouse_sample_56-kraken2_refseqV205_500GB-0.80	0.8999999999999999
mouse_sample_56-kraken2_refseqV205_500GB-0.85	nan
mouse_sample_56-kraken2_refseqV205_500GB-0.70	0.08370392990407612
mouse_sample_56-kraken2_refseqV205_500GB-0.65	0.04346372625049839
mouse_sample_56-kraken2_refseqV205_500GB-0.60	0.034423115391696325
strain_sample_71-kraken2_refseqV205_500GB-0.10	0.017050541430775983
mouse_sample_56-kraken2_refseqV205_500GB-0.95	nan
mouse_sample_56-kraken2_refseqV205_500GB-1.00	nan
strain_sample_71-kraken2_refseqV205_500GB-0.05	0.004184121914867325
mouse_sample_56-kraken2_refseqV205_500GB-0.90	nan
strain_sample_71-kraken2_refseqV205_500GB-0.00	0.0009558359971106594
strain_sample_71-kraken2_refseqV205_500GB-0.40	0.13799677880727562
strain_sample_71-kraken2_refseqV205_500GB-0.25	0.10993212115961706
strain_sample_71-kraken2_refseqV205_500GB-0.15	0.0463189184877638
strain_sample_71-kraken2_refseqV205_500GB-0.30	0.13178110310930993
strain_sample_71-kraken2_refseqV205_500GB-0.35	0.13560118799211518
strain_sample_71-kraken2_refseqV205_500GB-0.20	0.08544610806759192
strain_sample_71-kraken2_refseqV205_500GB-0.55	0.1697042656615641
strain_sample_71-kraken2_refseqV205_500GB-0.65	0.22878811676667726
strain_sample_71-kraken2_refseqV205_500GB-0.60	0.2200879311119457
strain_sample_71-kraken2_refseqV205_500GB-0.50	0.17655864563628518
strain_sample_71-kraken2_refseqV205_500GB-0.45	0.14818902629185848
strain_sample_71-kraken2_refseqV205_500GB-0.70	0.2778757197016468
strain_sample_71-kraken2_refseqV205_500GB-0.85	nan
strain_sample_71-kraken2_refseqV205_500GB-0.75	0.3719131733895773
strain_sample_71-kraken2_refseqV205_500GB-0.95	nan
