Sample name	Proportion classified
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.00	0.9204864466364212
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.05	0.8797089564897042
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.10	0.8409023634350231
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.15	0.798636862067989
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.20	0.750018263800714
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.25	0.7045168979690594
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.30	0.6447149912102265
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.35	0.5807710949603996
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.40	0.5144122883300657
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.45	0.44734445540172274
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.50	0.39190129863289364
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.55	0.32725300592095885
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.60	0.26589270842333707
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.65	0.20940047292871813
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.70	0.15856932418646116
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.75	0.12026930733265594
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.80	0.08055265088469851
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.85	0.05160706714987723
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.90	0.032314450758057466
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.95	0.01830628096165179
plant_sample_7-kraken2_GTDBr202RefSeqV205-1.00	0.009561633307496443
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.00	0.9798596803052778
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.05	0.9615900043593505
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.10	0.9368755222843057
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.15	0.9040163728851102
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.20	0.8612126147372495
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.25	0.8179451966073102
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.30	0.7576509907867583
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.35	0.690495353557454
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.40	0.618007138154746
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.45	0.5425190704680524
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.50	0.478567728694219
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.55	0.4024794050365601
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.60	0.3289060103888087
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.65	0.2601134753520878
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.70	0.19759233415496297
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.75	0.15000358395416385
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.80	0.10029639376070397
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.85	0.06437826059058456
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.90	0.04053091509845505
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.95	0.023194870482508425
strain_sample_79-kraken2_GTDBr202RefSeqV205-1.00	0.012228797229490728
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.00	0.9828765415558457
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.05	0.9663928509418308
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.10	0.9426895992780889
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.15	0.9102555706888255
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.20	0.8675565690240322
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.25	0.8241288823896601
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.30	0.7636594449527808
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.35	0.6960752094809702
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.40	0.6231573725225612
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.45	0.5469203879190445
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.50	0.4823886237729585
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.55	0.4054361716124823
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.60	0.33105458130541177
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.65	0.26145731887188184
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.70	0.19829430792125546
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.75	0.15023451895527168
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.80	0.10022794028853611
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.85	0.06415146313753739
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.90	0.04028990291810431
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.95	0.02291065750019075
strain_sample_28-kraken2_GTDBr202RefSeqV205-1.00	0.0120048652094269
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.00	0.9592272088322713
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.05	0.925878634675533
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.10	0.8909839643257377
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.15	0.8514653897908436
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.20	0.8041573492281793
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.25	0.7587637297835181
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.30	0.6979957864883074
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.35	0.6323911283812298
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.40	0.563612675853741
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.45	0.49350597380568667
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.50	0.4350883862211618
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.55	0.3662090619993922
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.60	0.30000668256127133
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.65	0.23833840285217506
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.70	0.18211487262513504
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.75	0.1389914844990211
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.80	0.09342953447215516
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.85	0.06052796214630599
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.90	0.03902938451258526
mouse_sample_32-kraken2_GTDBr202RefSeqV205-0.95	0.023117952815448102
mouse_sample_32-kraken2_GTDBr202RefSeqV205-1.00	0.012794390797992506
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.00	0.9766838097679168
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.05	0.956418206132784
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.10	0.9298263669420951
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.15	0.8952455651221248
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.20	0.8509733346174008
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.25	0.8064825021525908
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.30	0.7453143683988406
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.35	0.6775126792892897
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.40	0.6048770322657996
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.45	0.5296819394065415
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.50	0.4663380776218751
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.55	0.39107597687657014
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.60	0.3187784492422024
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.65	0.2514147152623081
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.70	0.1903508493850524
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.75	0.14417475356197246
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.80	0.09619928565987669
strain_sample_41-kraken2_GTDBr202RefSeqV205-0.85	0.06158775937197685
