Sample name	Simpson's diversity
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.55	0.8949955949753412
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.50	0.8970436025917401
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.20	0.8981221896594577
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.25	0.8987894098213817
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.30	0.8995985532520605
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.35	0.8998567966228659
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.10	0.9012080776652297
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.45	0.898362160039159
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.40	0.8994429766221271
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.05	0.908377740377215
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.15	0.8985852498851645
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.00	0.9218599264651003
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.70	0.8874127125409693
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.75	0.8854985556994707
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.60	0.8925753726646802
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.80	0.883282382442673
plant_sample_7-kraken2_GTDBr202RefSeqV205-1.00	0.8891778768724065
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.90	0.8804110209343388
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.85	0.881346659623136
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.65	0.8899124807283361
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.10	0.7876258089194226
plant_sample_7-kraken2_GTDBr202RefSeqV205-0.95	0.8823218474297434
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.05	0.8022208606505624
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.00	0.8230930156868943
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.55	0.8276424203669209
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.70	0.8489680588650361
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.65	0.842623109539757
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.50	0.8188781005935577
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.45	0.8107642459403585
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.30	0.7848228493532244
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.35	0.7928491653533964
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.40	0.8014627152982057
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.60	0.8353136959142615
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.25	0.7791902887880954
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.20	0.7775363098357787
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.15	0.7800178860423592
strain_sample_79-kraken2_GTDBr202RefSeqV205-1.00	0.8733530533915134
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.90	0.8672397119001944
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.85	0.8628966242834821
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.95	0.8727366877672709
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.80	0.8601081423728545
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.75	0.8545622211927107
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.20	0.5762963675391002
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.10	0.6034514016780069
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.15	0.5884120534049859
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.25	0.5682253008856526
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.05	0.6255995317282674
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.00	0.6576069374501461
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.35	0.5591588362478661
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.40	0.558820972138163
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.55	0.5723968799377716
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.50	0.5650376903579133
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.30	0.5619218285599867
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.45	0.5610066577303197
strain_sample_28-kraken2_GTDBr202RefSeqV205-0.75	0.6314499534162286
