Sample name	Shannon diversity
strain_sample_11-MetaPhlAn	2.237436616857121
mouse_sample_25-MetaPhlAn	4.702022873535444
mouse_sample_22-MetaPhlAn	4.475543206885885
mouse_sample_59-MetaPhlAn	4.3521356305467735
mouse_sample_1-MetaPhlAn	3.1905368012089528
strain_sample_64-MetaPhlAn	2.2063585564891377
mouse_sample_57-MetaPhlAn	4.1090142330587875
mouse_sample_8-MetaPhlAn	2.346056959632368
mouse_sample_6-MetaPhlAn	4.095492637106407
strain_sample_16-MetaPhlAn	2.5008635765720872
strain_sample_18-MetaPhlAn	1.8955500263170149
strain_sample_63-MetaPhlAn	2.444316215277169
strain_sample_51-MetaPhlAn	2.6047603806615465
strain_sample_5-MetaPhlAn	2.285980870019506
mouse_sample_17-MetaPhlAn	4.741333327524565
strain_sample_80-MetaPhlAn	2.253353043360832
strain_sample_56-MetaPhlAn	2.4852503662545256
plant_sample_17-MetaPhlAn	2.354075112997101
plant_sample_10-MetaPhlAn	1.7293005314087773
strain_sample_2-MetaPhlAn	2.1339222792769834
mouse_sample_10-MetaPhlAn	3.647394083202824
strain_sample_24-MetaPhlAn	2.2351759564086096
plant_sample_19-MetaPhlAn	2.283209951318077
strain_sample_87-MetaPhlAn	2.468895388259081
strain_sample_58-MetaPhlAn	2.565936133842933
strain_sample_32-MetaPhlAn	2.3133176256856465
mouse_sample_62-MetaPhlAn	3.9871013637106794
plant_sample_2-MetaPhlAn	3.664148017716977
plant_sample_5-MetaPhlAn	2.7046704218367075
strain_sample_23-MetaPhlAn	2.5365359566140806
strain_sample_98-MetaPhlAn	2.417731733310242
strain_sample_89-MetaPhlAn	2.435515990661458
mouse_sample_19-MetaPhlAn	4.840644227499597
strain_sample_49-MetaPhlAn	1.9733089997183282
strain_sample_35-MetaPhlAn	2.2116821637566844
marine_sample_9-MetaPhlAn	6.334688774173086
strain_sample_75-MetaPhlAn	2.3168304540958564
mouse_sample_33-MetaPhlAn	5.412833642565611
strain_sample_72-MetaPhlAn	2.4259183432400317
strain_sample_47-MetaPhlAn	2.2365343799882287
plant_sample_3-MetaPhlAn	3.7434462438801526
mouse_sample_63-MetaPhlAn	3.617658030133176
strain_sample_91-MetaPhlAn	2.5156042361070448
strain_sample_96-MetaPhlAn	2.087985588497449
strain_sample_40-MetaPhlAn	2.577192998085048
marine_sample_0-MetaPhlAn	5.921364910577938
mouse_sample_34-MetaPhlAn	5.518774817966562
marine_sample_7-MetaPhlAn	6.268759199472786
mouse_sample_16-MetaPhlAn	1.712058597570532
strain_sample_3-MetaPhlAn	2.341729013877492
plant_sample_16-MetaPhlAn	2.4568556580319463
strain_sample_88-MetaPhlAn	2.501864020543378
strain_sample_59-MetaPhlAn	2.178935666193123
strain_sample_86-MetaPhlAn	2.3900450382573544
strain_sample_57-MetaPhlAn	1.778936741001088
strain_sample_22-MetaPhlAn	2.1292343043825923
mouse_sample_18-MetaPhlAn	3.176957824697643
plant_sample_4-MetaPhlAn	3.5630241235168314
strain_sample_25-MetaPhlAn	2.567645252833786
plant_sample_18-MetaPhlAn	2.21204085788668
strain_sample_65-MetaPhlAn	2.840713960904991
strain_sample_62-MetaPhlAn	2.4851758345191297
strain_sample_50-MetaPhlAn	2.1894068726786253
strain_sample_4-MetaPhlAn	2.523958426886891
mouse_sample_9-MetaPhlAn	2.986622889728805
strain_sample_81-MetaPhlAn	2.502249815949029
mouse_sample_11-MetaPhlAn	4.853560936762679
mouse_sample_23-MetaPhlAn	3.2023693509061144
mouse_sample_58-MetaPhlAn	4.458237238541022
strain_sample_19-MetaPhlAn	2.236472436245986
mouse_sample_24-MetaPhlAn	4.990345286877316
plant_sample_11-MetaPhlAn	1.4380234435293486
marine_sample_6-MetaPhlAn	6.61042439868169
strain_sample_41-MetaPhlAn	2.3553864131664413
mouse_sample_32-MetaPhlAn	3.064956380059948
mouse_sample_35-MetaPhlAn	3.5423563557696607
strain_sample_90-MetaPhlAn	2.605512507667271
strain_sample_74-MetaPhlAn	2.1152381426007665
strain_sample_73-MetaPhlAn	2.4569049046776477
strain_sample_17-MetaPhlAn	2.3375682245006257
mouse_sample_56-MetaPhlAn	3.601457437079054
mouse_sample_0-MetaPhlAn	2.2711142850008255
mouse_sample_7-MetaPhlAn	3.5746207092546745
strain_sample_10-MetaPhlAn	2.764989410912799
strain_sample_97-MetaPhlAn	2.415096965394678
mouse_sample_36-MetaPhlAn	4.983510768391882
marine_sample_1-MetaPhlAn	6.615181187284803
strain_sample_48-MetaPhlAn	2.725969939578952
strain_sample_33-MetaPhlAn	2.5272330063109005
strain_sample_34-MetaPhlAn	2.016732941659808
strain_sample_46-MetaPhlAn	1.8396918213653148
mouse_sample_38-MetaPhlAn	3.3640254983612095
strain_sample_79-MetaPhlAn	2.3924331866188764
strain_sample_77-MetaPhlAn	2.1514062282850617
strain_sample_99-MetaPhlAn	2.1602340669072886
marine_sample_8-MetaPhlAn	6.333093402242236
strain_sample_26-MetaPhlAn	2.4265608011250444
strain_sample_30-MetaPhlAn	2.3424061566847127
strain_sample_39-MetaPhlAn	2.1725270453757215
mouse_sample_31-MetaPhlAn	3.9544450792637487
strain_sample_70-MetaPhlAn	2.0218429706718952
marine_sample_2-MetaPhlAn	6.3472929469020425
strain_sample_42-MetaPhlAn	2.3598122127175873
marine_sample_5-MetaPhlAn	6.282237295167833
strain_sample_37-MetaPhlAn	2.4728228394772813
strain_sample_94-MetaPhlAn	2.3131092687735344
strain_sample_45-MetaPhlAn	1.5191505924385253
strain_sample_93-MetaPhlAn	2.596293335317884
strain_sample_53-MetaPhlAn	2.1225851478652062
plant_sample_7-MetaPhlAn	2.376874403455095
mouse_sample_12-MetaPhlAn	4.670962700033445
plant_sample_12-MetaPhlAn	3.0415566613763447
strain_sample_9-MetaPhlAn	2.382832926386065
strain_sample_82-MetaPhlAn	2.2931493095076156
plant_sample_0-MetaPhlAn	3.6905173921525907
plant_sample_15-MetaPhlAn	2.6596830129148534
strain_sample_28-MetaPhlAn	2.110334636602935
strain_sample_7-MetaPhlAn	2.288660444147639
strain_sample_21-MetaPhlAn	1.6448322800399444
mouse_sample_60-MetaPhlAn	4.291915248911537
strain_sample_54-MetaPhlAn	2.6164419309008657
strain_sample_68-MetaPhlAn	2.3675793338332505
mouse_sample_15-MetaPhlAn	4.81370751706669
plant_sample_9-MetaPhlAn	1.5930437664940083
strain_sample_0-MetaPhlAn	2.29074057327515
strain_sample_61-MetaPhlAn	2.1104248389349514
strain_sample_85-MetaPhlAn	2.374887292064443
strain_sample_66-MetaPhlAn	2.2459232032092147
plant_sample_20-MetaPhlAn	2.230413078792378
mouse_sample_29-MetaPhlAn	3.304905031351689
mouse_sample_27-MetaPhlAn	4.321915845344869
mouse_sample_20-MetaPhlAn	4.649514103314908
mouse_sample_55-MetaPhlAn	3.648787681143809
strain_sample_92-MetaPhlAn	2.1579330874828386
strain_sample_14-MetaPhlAn	2.76460192134669
strain_sample_31-MetaPhlAn	2.5604773603797746
mouse_sample_52-MetaPhlAn	2.6730659518779847
strain_sample_36-MetaPhlAn	2.0660752410583942
strain_sample_13-MetaPhlAn	2.048703749224826
strain_sample_43-MetaPhlAn	2.374890828059296
strain_sample_38-MetaPhlAn	2.4195894922286456
marine_sample_4-MetaPhlAn	6.105208878407151
strain_sample_95-MetaPhlAn	2.4043570526568656
marine_sample_3-MetaPhlAn	6.668462898202969
mouse_sample_37-MetaPhlAn	5.461276669221959
strain_sample_44-MetaPhlAn	2.587745684545287
strain_sample_12-MetaPhlAn	2.4463034158069124
mouse_sample_2-MetaPhlAn	2.7902098127986155
strain_sample_76-MetaPhlAn	2.593293396926693
strain_sample_78-MetaPhlAn	2.2012914241099955
mouse_sample_5-MetaPhlAn	4.458339347145314
strain_sample_71-MetaPhlAn	2.4045987288282715
mouse_sample_28-MetaPhlAn	3.764401708567326
mouse_sample_53-MetaPhlAn	2.9216459542819906
strain_sample_69-MetaPhlAn	2.6303583418952856
mouse_sample_30-MetaPhlAn	4.617677008978087
strain_sample_29-MetaPhlAn	2.025985357569541
strain_sample_15-MetaPhlAn	2.494500906426843
mouse_sample_54-MetaPhlAn	3.1148748239895436
mouse_sample_14-MetaPhlAn	4.14220456487179
strain_sample_55-MetaPhlAn	2.5040841714726403
plant_sample_8-MetaPhlAn	1.5149558090591826
strain_sample_60-MetaPhlAn	2.1048316598677377
mouse_sample_21-MetaPhlAn	3.7219421892301052
mouse_sample_26-MetaPhlAn	4.069262142004947
plant_sample_14-MetaPhlAn	2.9487495803322914
strain_sample_67-MetaPhlAn	2.497857249643236
strain_sample_1-MetaPhlAn	2.7526527430946026
mouse_sample_13-MetaPhlAn	3.0002685524024275
strain_sample_52-MetaPhlAn	2.5043354809940808
strain_sample_84-MetaPhlAn	2.1575983467740643
plant_sample_13-MetaPhlAn	2.3913172358982595
plant_sample_6-MetaPhlAn	1.696192872473474
strain_sample_27-MetaPhlAn	2.50008607753295
strain_sample_20-MetaPhlAn	2.350392313467009
strain_sample_6-MetaPhlAn	2.725677667424387
strain_sample_83-MetaPhlAn	2.3211004525387082
plant_sample_1-MetaPhlAn	3.323062832662964
strain_sample_8-MetaPhlAn	2.447667923151341
mouse_sample_61-MetaPhlAn	5.029443390626831
