Sample name	Simpson's evenness
mouse_sample_13-kraken2_refseqV208_nt-0.50	0.03225229996988058
mouse_sample_13-kraken2_refseqV208_nt-0.55	0.033122353980935555
mouse_sample_13-kraken2_refseqV208_nt-0.35	0.02545265439533519
mouse_sample_13-kraken2_refseqV208_nt-0.40	0.02881756428251606
mouse_sample_13-kraken2_refseqV208_nt-0.25	0.019352520739862853
mouse_sample_13-kraken2_refseqV208_nt-0.45	0.03022601903356793
mouse_sample_13-kraken2_refseqV208_nt-0.30	0.023831046046240305
mouse_sample_13-kraken2_refseqV208_nt-0.10	0.007581004530556576
mouse_sample_13-kraken2_refseqV208_nt-0.20	0.01604174441910428
mouse_sample_13-kraken2_refseqV208_nt-0.15	0.012178080311110458
mouse_sample_13-kraken2_refseqV208_nt-0.05	0.0020951576280801906
mouse_sample_13-kraken2_refseqV208_nt-0.00	0.0007321806317115154
mouse_sample_13-kraken2_refseqV208_nt-0.60	0.03495246233764274
mouse_sample_13-kraken2_refseqV208_nt-0.90	0.05898214304170356
mouse_sample_13-kraken2_refseqV208_nt-0.70	0.03973804798125917
mouse_sample_61-kraken2_refseqV208_nt-0.10	0.006390560540249434
mouse_sample_13-kraken2_refseqV208_nt-0.80	0.046490432467205925
mouse_sample_13-kraken2_refseqV208_nt-0.95	0.06530264657766414
mouse_sample_13-kraken2_refseqV208_nt-0.65	0.03803399528546798
mouse_sample_13-kraken2_refseqV208_nt-0.85	0.05229956062177758
mouse_sample_13-kraken2_refseqV208_nt-1.00	0.06988723856774938
mouse_sample_13-kraken2_refseqV208_nt-0.75	0.04305508146330773
mouse_sample_61-kraken2_refseqV208_nt-0.05	0.0018756771922165529
mouse_sample_61-kraken2_refseqV208_nt-0.00	0.0007652433288605614
mouse_sample_61-kraken2_refseqV208_nt-0.35	0.017735929161796345
mouse_sample_61-kraken2_refseqV208_nt-0.30	0.01650488887717707
mouse_sample_61-kraken2_refseqV208_nt-0.25	0.01452574751572644
mouse_sample_61-kraken2_refseqV208_nt-0.40	0.01862549023291797
mouse_sample_61-kraken2_refseqV208_nt-0.55	0.020963224867817442
mouse_sample_61-kraken2_refseqV208_nt-0.60	0.02242832354505084
mouse_sample_61-kraken2_refseqV208_nt-0.50	0.020069712960335353
mouse_sample_61-kraken2_refseqV208_nt-0.45	0.019536332050117972
mouse_sample_61-kraken2_refseqV208_nt-0.70	0.02637844230173431
mouse_sample_61-kraken2_refseqV208_nt-0.20	0.012905609324811097
mouse_sample_61-kraken2_refseqV208_nt-0.15	0.010741896148889969
mouse_sample_61-kraken2_refseqV208_nt-0.65	0.02391024754106794
mouse_sample_61-kraken2_refseqV208_nt-0.80	0.0311230309792866
mouse_sample_61-kraken2_refseqV208_nt-0.75	0.02844661407865173
strain_sample_86-kraken2_refseqV208_nt-0.25	0.01100117013052688
mouse_sample_61-kraken2_refseqV208_nt-0.85	0.033851881914163155
mouse_sample_61-kraken2_refseqV208_nt-0.95	0.04506689626298169
mouse_sample_61-kraken2_refseqV208_nt-1.00	0.06015063020354083
strain_sample_86-kraken2_refseqV208_nt-0.20	0.0070117965353038774
strain_sample_86-kraken2_refseqV208_nt-0.10	0.0027468682525980804
mouse_sample_61-kraken2_refseqV208_nt-0.90	0.037797862256564466
strain_sample_86-kraken2_refseqV208_nt-0.15	0.004368374700882038
strain_sample_86-kraken2_refseqV208_nt-0.05	0.001198062072737284
strain_sample_86-kraken2_refseqV208_nt-0.00	0.0003428225660042222
strain_sample_86-kraken2_refseqV208_nt-0.55	0.031766946611669136
strain_sample_86-kraken2_refseqV208_nt-0.35	0.021703245812621886
strain_sample_86-kraken2_refseqV208_nt-0.50	0.029325646625627488
strain_sample_86-kraken2_refseqV208_nt-0.30	0.018493226532682514
strain_sample_86-kraken2_refseqV208_nt-0.40	0.024767493329336636
strain_sample_86-kraken2_refseqV208_nt-0.45	0.026665400373071142
strain_sample_86-kraken2_refseqV208_nt-0.70	0.045151126547227236
strain_sample_86-kraken2_refseqV208_nt-0.65	0.0403025675132948
strain_sample_86-kraken2_refseqV208_nt-0.75	0.04627411315986213
strain_sample_86-kraken2_refseqV208_nt-0.60	0.03588208059146133
strain_sample_86-kraken2_refseqV208_nt-0.85	0.06278591800318493
strain_sample_86-kraken2_refseqV208_nt-0.80	0.05378307283422438
strain_sample_86-kraken2_refseqV208_nt-1.00	0.1126740862739171
