Sample name	F1 score taxa
mouse_sample_1-MetaPhlAn	0.7205882352941176
mouse_sample_57-MetaPhlAn	0.7317073170731708
strain_sample_11-MetaPhlAn	0.6190476190476191
mouse_sample_22-MetaPhlAn	0.7535410764872522
strain_sample_63-MetaPhlAn	0.6
mouse_sample_25-MetaPhlAn	0.7440476190476191
strain_sample_16-MetaPhlAn	0.5365853658536585
mouse_sample_6-MetaPhlAn	0.7106017191977079
mouse_sample_59-MetaPhlAn	0.7247956403269755
mouse_sample_8-MetaPhlAn	0.6979865771812079
strain_sample_64-MetaPhlAn	0.5365853658536585
strain_sample_18-MetaPhlAn	0.5263157894736842
plant_sample_10-MetaPhlAn	0.35443037974683544
strain_sample_51-MetaPhlAn	0.6153846153846154
strain_sample_80-MetaPhlAn	0.5641025641025641
strain_sample_5-MetaPhlAn	0.6
mouse_sample_10-MetaPhlAn	0.7798165137614678
strain_sample_24-MetaPhlAn	0.631578947368421
strain_sample_2-MetaPhlAn	0.5128205128205129
plant_sample_17-MetaPhlAn	0.31081081081081086
strain_sample_56-MetaPhlAn	0.5365853658536585
strain_sample_87-MetaPhlAn	0.5116279069767442
mouse_sample_17-MetaPhlAn	0.7416666666666667
plant_sample_19-MetaPhlAn	0.35135135135135137
strain_sample_89-MetaPhlAn	0.5641025641025641
strain_sample_23-MetaPhlAn	0.5789473684210527
strain_sample_58-MetaPhlAn	0.4736842105263158
mouse_sample_62-MetaPhlAn	0.7417218543046358
plant_sample_2-MetaPhlAn	0.36521739130434777
strain_sample_49-MetaPhlAn	0.6190476190476191
plant_sample_5-MetaPhlAn	0.35036496350364965
mouse_sample_19-MetaPhlAn	0.7272727272727273
strain_sample_35-MetaPhlAn	0.65
strain_sample_98-MetaPhlAn	0.5365853658536585
marine_sample_9-MetaPhlAn	0.8296296296296297
strain_sample_32-MetaPhlAn	0.5853658536585366
strain_sample_96-MetaPhlAn	0.5789473684210527
strain_sample_91-MetaPhlAn	0.7
strain_sample_47-MetaPhlAn	0.6190476190476191
mouse_sample_33-MetaPhlAn	0.7151162790697674
marine_sample_0-MetaPhlAn	0.8375733855185911
strain_sample_40-MetaPhlAn	0.6341463414634146
marine_sample_7-MetaPhlAn	0.8243727598566308
mouse_sample_34-MetaPhlAn	0.7454068241469817
plant_sample_3-MetaPhlAn	0.3793103448275862
mouse_sample_63-MetaPhlAn	0.7454545454545455
strain_sample_72-MetaPhlAn	0.6
strain_sample_75-MetaPhlAn	0.6046511627906976
plant_sample_16-MetaPhlAn	0.3646408839779005
strain_sample_3-MetaPhlAn	0.7
strain_sample_57-MetaPhlAn	0.5789473684210527
strain_sample_88-MetaPhlAn	0.6341463414634146
mouse_sample_16-MetaPhlAn	0.7384615384615385
strain_sample_86-MetaPhlAn	0.5714285714285713
strain_sample_22-MetaPhlAn	0.55
strain_sample_25-MetaPhlAn	0.6190476190476191
plant_sample_18-MetaPhlAn	0.33121019108280253
plant_sample_4-MetaPhlAn	0.367816091954023
mouse_sample_18-MetaPhlAn	0.7761194029850746
strain_sample_59-MetaPhlAn	0.4210526315789474
strain_sample_50-MetaPhlAn	0.5128205128205129
mouse_sample_11-MetaPhlAn	0.7196969696969697
mouse_sample_9-MetaPhlAn	0.7051282051282052
strain_sample_65-MetaPhlAn	0.55
mouse_sample_23-MetaPhlAn	0.7734806629834253
strain_sample_81-MetaPhlAn	0.5789473684210527
strain_sample_4-MetaPhlAn	0.6341463414634146
strain_sample_62-MetaPhlAn	0.6190476190476191
strain_sample_19-MetaPhlAn	0.6842105263157895
mouse_sample_58-MetaPhlAn	0.7119565217391305
mouse_sample_24-MetaPhlAn	0.7267267267267268
plant_sample_11-MetaPhlAn	0.3
strain_sample_17-MetaPhlAn	0.65
mouse_sample_32-MetaPhlAn	0.7999999999999999
mouse_sample_56-MetaPhlAn	0.6891385767790262
strain_sample_74-MetaPhlAn	0.5853658536585366
mouse_sample_7-MetaPhlAn	0.8
marine_sample_6-MetaPhlAn	0.8338461538461539
mouse_sample_35-MetaPhlAn	0.8035714285714286
strain_sample_41-MetaPhlAn	0.5853658536585366
strain_sample_73-MetaPhlAn	0.5365853658536585
mouse_sample_0-MetaPhlAn	0.743362831858407
strain_sample_90-MetaPhlAn	0.6341463414634146
strain_sample_10-MetaPhlAn	0.6341463414634146
strain_sample_97-MetaPhlAn	0.631578947368421
marine_sample_1-MetaPhlAn	0.8595317725752509
strain_sample_34-MetaPhlAn	0.6
strain_sample_46-MetaPhlAn	0.5641025641025641
strain_sample_48-MetaPhlAn	0.5714285714285713
marine_sample_8-MetaPhlAn	0.8311306901615272
strain_sample_33-MetaPhlAn	0.6046511627906976
strain_sample_79-MetaPhlAn	0.5714285714285713
mouse_sample_36-MetaPhlAn	0.7156549520766772
strain_sample_77-MetaPhlAn	0.6
mouse_sample_38-MetaPhlAn	0.718562874251497
strain_sample_99-MetaPhlAn	0.5789473684210527
strain_sample_39-MetaPhlAn	0.6341463414634146
strain_sample_42-MetaPhlAn	0.5853658536585366
strain_sample_30-MetaPhlAn	0.5789473684210527
strain_sample_94-MetaPhlAn	0.6190476190476191
strain_sample_70-MetaPhlAn	0.48648648648648646
strain_sample_45-MetaPhlAn	0.5853658536585366
mouse_sample_31-MetaPhlAn	0.732824427480916
marine_sample_2-MetaPhlAn	0.8442028985507246
strain_sample_93-MetaPhlAn	0.6341463414634146
strain_sample_26-MetaPhlAn	0.5116279069767442
strain_sample_37-MetaPhlAn	0.6046511627906976
marine_sample_5-MetaPhlAn	0.8458015267175574
plant_sample_7-MetaPhlAn	0.3157894736842105
strain_sample_9-MetaPhlAn	0.6341463414634146
plant_sample_0-MetaPhlAn	0.416
strain_sample_53-MetaPhlAn	0.4444444444444445
plant_sample_12-MetaPhlAn	0.3255813953488372
mouse_sample_12-MetaPhlAn	0.732876712328767
plant_sample_15-MetaPhlAn	0.2564102564102564
strain_sample_82-MetaPhlAn	0.5853658536585366
strain_sample_28-MetaPhlAn	0.55
strain_sample_7-MetaPhlAn	0.6363636363636365
mouse_sample_60-MetaPhlAn	0.7282321899736148
strain_sample_21-MetaPhlAn	0.5405405405405405
strain_sample_0-MetaPhlAn	0.6341463414634146
strain_sample_54-MetaPhlAn	0.6363636363636365
strain_sample_61-MetaPhlAn	0.6
mouse_sample_15-MetaPhlAn	0.7516778523489933
strain_sample_85-MetaPhlAn	0.5
plant_sample_9-MetaPhlAn	0.3262411347517731
plant_sample_20-MetaPhlAn	0.32926829268292684
mouse_sample_20-MetaPhlAn	0.75
strain_sample_68-MetaPhlAn	0.5365853658536585
mouse_sample_29-MetaPhlAn	0.7553191489361702
strain_sample_66-MetaPhlAn	0.6046511627906976
