Sample name	Simpson's diversity
plant_sample_20-kraken2_refseqV205_500GB-0.25	0.8510710956651653
plant_sample_20-kraken2_refseqV205_500GB-0.35	0.8526746338101603
plant_sample_20-kraken2_refseqV205_500GB-0.20	0.8514244001691265
plant_sample_20-kraken2_refseqV205_500GB-0.30	0.8510891122783013
plant_sample_20-kraken2_refseqV205_500GB-0.55	0.8525231550277232
plant_sample_20-kraken2_refseqV205_500GB-0.15	0.854528955185904
plant_sample_20-kraken2_refseqV205_500GB-0.50	0.8518894909983712
plant_sample_20-kraken2_refseqV205_500GB-0.45	0.8499967161953279
plant_sample_20-kraken2_refseqV205_500GB-0.40	0.8496875929597312
plant_sample_20-kraken2_refseqV205_500GB-0.10	0.8619311956539328
plant_sample_20-kraken2_refseqV205_500GB-0.05	0.8785079425706817
plant_sample_20-kraken2_refseqV205_500GB-0.00	0.9114971939852796
plant_sample_20-kraken2_refseqV205_500GB-0.75	0.6475531389026199
plant_sample_20-kraken2_refseqV205_500GB-0.70	0.7750478671239771
plant_sample_20-kraken2_refseqV205_500GB-0.65	0.8203979822556617
plant_sample_20-kraken2_refseqV205_500GB-0.60	0.8446504295307875
plant_sample_20-kraken2_refseqV205_500GB-0.95	nan
plant_sample_20-kraken2_refseqV205_500GB-0.80	nan
plant_sample_20-kraken2_refseqV205_500GB-0.90	nan
plant_sample_20-kraken2_refseqV205_500GB-0.85	nan
plant_sample_20-kraken2_refseqV205_500GB-1.00	nan
strain_sample_29-kraken2_refseqV205_500GB-0.10	0.651791309915019
strain_sample_29-kraken2_refseqV205_500GB-0.05	0.6698007655390608
strain_sample_29-kraken2_refseqV205_500GB-0.00	0.7520816577340288
strain_sample_29-kraken2_refseqV205_500GB-0.55	0.41877825367190413
strain_sample_29-kraken2_refseqV205_500GB-0.40	0.4532294045109787
strain_sample_29-kraken2_refseqV205_500GB-0.65	0.3234519024390715
strain_sample_29-kraken2_refseqV205_500GB-0.30	0.4861867130306785
strain_sample_29-kraken2_refseqV205_500GB-0.35	0.4683279041384998
strain_sample_29-kraken2_refseqV205_500GB-0.50	0.421339305777946
strain_sample_29-kraken2_refseqV205_500GB-0.70	0.10050356289310769
strain_sample_29-kraken2_refseqV205_500GB-0.60	0.3700995472618782
