Sample name	Chao1 richness
strain_sample_69-kraken2_refseqV205_100GB-0.45	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.15	38.0
strain_sample_69-kraken2_refseqV205_100GB-0.20	17.0
strain_sample_69-kraken2_refseqV205_100GB-0.35	1.0
strain_sample_69-kraken2_refseqV205_100GB-0.40	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.50	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.55	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.05	1167.828947368421
strain_sample_69-kraken2_refseqV205_100GB-0.10	125.2
strain_sample_69-kraken2_refseqV205_100GB-0.30	4.0
strain_sample_69-kraken2_refseqV205_100GB-0.25	8.0
strain_sample_69-kraken2_refseqV205_100GB-0.00	3595.1630218687874
strain_sample_69-kraken2_refseqV205_100GB-0.60	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.80	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.70	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.75	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.65	0.0
strain_sample_69-kraken2_refseqV205_100GB-1.00	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.85	0.0
strain_sample_69-kraken2_refseqV205_100GB-0.90	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.10	117.2
strain_sample_69-kraken2_refseqV205_100GB-0.95	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.05	1260.5
strain_sample_56-kraken2_refseqV205_100GB-0.00	3465.301724137931
strain_sample_56-kraken2_refseqV205_100GB-0.30	1.0
strain_sample_56-kraken2_refseqV205_100GB-0.50	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.20	14.0
strain_sample_56-kraken2_refseqV205_100GB-0.25	5.0
strain_sample_56-kraken2_refseqV205_100GB-0.35	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.55	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.40	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.60	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.45	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.15	39.0
strain_sample_56-kraken2_refseqV205_100GB-0.70	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.65	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.85	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.80	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.95	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.90	0.0
strain_sample_56-kraken2_refseqV205_100GB-0.75	0.0
strain_sample_56-kraken2_refseqV205_100GB-1.00	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.10	103.5
strain_sample_25-kraken2_refseqV205_100GB-0.15	25.0
strain_sample_25-kraken2_refseqV205_100GB-0.20	13.0
strain_sample_25-kraken2_refseqV205_100GB-0.25	6.0
strain_sample_25-kraken2_refseqV205_100GB-0.05	1070.06
strain_sample_25-kraken2_refseqV205_100GB-0.00	3655.0835030549897
strain_sample_25-kraken2_refseqV205_100GB-0.85	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.80	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.65	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.50	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.75	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.55	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.40	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.60	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.30	1.0
strain_sample_25-kraken2_refseqV205_100GB-0.35	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.45	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.70	0.0
mouse_sample_32-kraken2_refseqV205_100GB-0.15	54.0
mouse_sample_32-kraken2_refseqV205_100GB-0.10	126.42857142857143
mouse_sample_32-kraken2_refseqV205_100GB-0.20	47.0
mouse_sample_32-kraken2_refseqV205_100GB-0.05	1186.4470588235295
mouse_sample_32-kraken2_refseqV205_100GB-0.35	5.0
mouse_sample_32-kraken2_refseqV205_100GB-0.40	0.0
mouse_sample_32-kraken2_refseqV205_100GB-0.30	25.5
strain_sample_25-kraken2_refseqV205_100GB-0.95	0.0
strain_sample_25-kraken2_refseqV205_100GB-1.00	0.0
strain_sample_25-kraken2_refseqV205_100GB-0.90	0.0
