Sample name	McIntosh's evenness
strain_sample_11-MetaPhlAn	0.5477601054178929
mouse_sample_25-MetaPhlAn	0.2647086859363407
mouse_sample_6-MetaPhlAn	0.40940039767760306
mouse_sample_57-MetaPhlAn	0.3480948468791097
mouse_sample_59-MetaPhlAn	0.3377930298890042
mouse_sample_1-MetaPhlAn	0.4439581890577437
mouse_sample_22-MetaPhlAn	0.30674589390515117
mouse_sample_8-MetaPhlAn	0.5423276841584039
strain_sample_64-MetaPhlAn	0.5458570731349229
strain_sample_16-MetaPhlAn	0.48566726367826063
strain_sample_18-MetaPhlAn	0.6271027918505975
strain_sample_63-MetaPhlAn	0.47599219875947696
strain_sample_51-MetaPhlAn	0.460839671138894
strain_sample_5-MetaPhlAn	0.5396117724018692
mouse_sample_17-MetaPhlAn	0.24963673523563076
strain_sample_80-MetaPhlAn	0.5253440529266588
strain_sample_56-MetaPhlAn	0.5037913552005552
plant_sample_10-MetaPhlAn	0.6913933712431993
plant_sample_17-MetaPhlAn	0.546436640612229
strain_sample_2-MetaPhlAn	0.5288727315733783
strain_sample_24-MetaPhlAn	0.5240136123992247
mouse_sample_10-MetaPhlAn	0.447300198603352
plant_sample_19-MetaPhlAn	0.5965190361616878
strain_sample_87-MetaPhlAn	0.4831561904265934
strain_sample_58-MetaPhlAn	0.45678549469627366
strain_sample_32-MetaPhlAn	0.4973590044710005
mouse_sample_62-MetaPhlAn	0.36410064395350294
plant_sample_2-MetaPhlAn	0.37438519687828975
plant_sample_5-MetaPhlAn	0.5776790403705475
strain_sample_89-MetaPhlAn	0.48735122722930113
strain_sample_23-MetaPhlAn	0.45554842655464856
strain_sample_98-MetaPhlAn	0.5191595871437816
strain_sample_49-MetaPhlAn	0.5886757352212192
mouse_sample_19-MetaPhlAn	0.23524908622719753
strain_sample_35-MetaPhlAn	0.5436200740143218
marine_sample_9-MetaPhlAn	0.1591700920113707
strain_sample_75-MetaPhlAn	0.5396756015747102
mouse_sample_33-MetaPhlAn	0.20529682750749506
strain_sample_47-MetaPhlAn	0.5493450612642006
strain_sample_72-MetaPhlAn	0.5016801118799613
mouse_sample_63-MetaPhlAn	0.4156328297538308
plant_sample_3-MetaPhlAn	0.34802486375212144
strain_sample_91-MetaPhlAn	0.48574468923456354
strain_sample_96-MetaPhlAn	0.5802125265589961
strain_sample_40-MetaPhlAn	0.4785397170796935
marine_sample_0-MetaPhlAn	0.20741965830259296
mouse_sample_34-MetaPhlAn	0.20440550020220244
marine_sample_7-MetaPhlAn	0.16694986575224874
strain_sample_3-MetaPhlAn	0.520963106105665
mouse_sample_16-MetaPhlAn	0.7786546985941567
plant_sample_16-MetaPhlAn	0.5116133009456154
strain_sample_88-MetaPhlAn	0.4916907953099541
strain_sample_86-MetaPhlAn	0.508430447242148
strain_sample_59-MetaPhlAn	0.5469424873946066
strain_sample_22-MetaPhlAn	0.5908031176919544
strain_sample_57-MetaPhlAn	0.6692219963583933
plant_sample_4-MetaPhlAn	0.38273005501572205
mouse_sample_18-MetaPhlAn	0.4565912817209719
plant_sample_18-MetaPhlAn	0.6251324507437066
strain_sample_25-MetaPhlAn	0.4754028479968058
strain_sample_62-MetaPhlAn	0.49124492216618343
strain_sample_65-MetaPhlAn	0.4250049489334493
strain_sample_4-MetaPhlAn	0.48247983209800055
strain_sample_50-MetaPhlAn	0.5342953189643439
mouse_sample_9-MetaPhlAn	0.45142387499561504
strain_sample_81-MetaPhlAn	0.49804565635086967
mouse_sample_58-MetaPhlAn	0.31848223137855886
mouse_sample_11-MetaPhlAn	0.2371465389509058
mouse_sample_24-MetaPhlAn	0.23837092314300753
mouse_sample_23-MetaPhlAn	0.47485467578062823
strain_sample_19-MetaPhlAn	0.5355797354969295
plant_sample_11-MetaPhlAn	0.7609852952256485
marine_sample_6-MetaPhlAn	0.14306512885781345
mouse_sample_35-MetaPhlAn	0.3935056023213206
strain_sample_41-MetaPhlAn	0.5150762342184456
mouse_sample_32-MetaPhlAn	0.4331812764155792
strain_sample_90-MetaPhlAn	0.4683443219266606
strain_sample_74-MetaPhlAn	0.5772335308459131
mouse_sample_56-MetaPhlAn	0.41293646671070605
strain_sample_73-MetaPhlAn	0.4913606816050211
strain_sample_17-MetaPhlAn	0.5041958424158658
mouse_sample_0-MetaPhlAn	0.6034839290081697
mouse_sample_7-MetaPhlAn	0.36279139668908567
strain_sample_10-MetaPhlAn	0.44481475188713987
strain_sample_97-MetaPhlAn	0.49213706939645296
marine_sample_1-MetaPhlAn	0.14483636340586978
mouse_sample_36-MetaPhlAn	0.2893810632521746
strain_sample_33-MetaPhlAn	0.4648921476791329
strain_sample_48-MetaPhlAn	0.4435191062002686
strain_sample_46-MetaPhlAn	0.6513060864433248
strain_sample_34-MetaPhlAn	0.6020795214686545
strain_sample_79-MetaPhlAn	0.522192516145719
strain_sample_77-MetaPhlAn	0.5614793966263947
strain_sample_99-MetaPhlAn	0.5570138311491206
mouse_sample_38-MetaPhlAn	0.46755287859693206
marine_sample_8-MetaPhlAn	0.18303939142909256
strain_sample_26-MetaPhlAn	0.49788886886198686
strain_sample_39-MetaPhlAn	0.55426838464208
mouse_sample_31-MetaPhlAn	0.37332524490023733
strain_sample_70-MetaPhlAn	0.5826499369226895
marine_sample_2-MetaPhlAn	0.17132126278488521
strain_sample_42-MetaPhlAn	0.48886463162929095
strain_sample_30-MetaPhlAn	0.5072762846714304
marine_sample_5-MetaPhlAn	0.17918403284890902
strain_sample_45-MetaPhlAn	0.7460545087916272
strain_sample_94-MetaPhlAn	0.5376602245080175
strain_sample_93-MetaPhlAn	0.4785874532181735
strain_sample_37-MetaPhlAn	0.47169767247557837
strain_sample_53-MetaPhlAn	0.5528053775285479
plant_sample_7-MetaPhlAn	0.5559771929831061
strain_sample_9-MetaPhlAn	0.5222475028690663
plant_sample_12-MetaPhlAn	0.4103139782926796
