Sample name	Simpson's evenness
strain_sample_40-kraken2_minikraken-0.25	0.06686065904385463
strain_sample_40-kraken2_minikraken-0.45	0.259272665027618
strain_sample_40-kraken2_minikraken-0.40	0.18063473224744034
strain_sample_40-kraken2_minikraken-0.30	0.08417794014660901
strain_sample_40-kraken2_minikraken-0.10	0.015533856723702775
strain_sample_40-kraken2_minikraken-0.15	0.029559713715923714
strain_sample_40-kraken2_minikraken-0.05	0.005297328518495657
strain_sample_40-kraken2_minikraken-0.20	0.04585710813464188
strain_sample_40-kraken2_minikraken-0.00	0.0012707165094879294
strain_sample_40-kraken2_minikraken-0.35	0.1296336386376662
strain_sample_40-kraken2_minikraken-0.50	0.3850823680823681
strain_sample_40-kraken2_minikraken-0.55	1.0
strain_sample_40-kraken2_minikraken-0.90	nan
strain_sample_40-kraken2_minikraken-0.75	nan
strain_sample_40-kraken2_minikraken-0.80	nan
strain_sample_40-kraken2_minikraken-1.00	nan
strain_sample_40-kraken2_minikraken-0.95	nan
strain_sample_40-kraken2_minikraken-0.70	nan
strain_sample_40-kraken2_minikraken-0.85	nan
strain_sample_39-kraken2_minikraken-0.10	0.011998162084072422
strain_sample_39-kraken2_minikraken-0.00	0.0010888798946164934
strain_sample_40-kraken2_minikraken-0.65	nan
strain_sample_40-kraken2_minikraken-0.60	nan
strain_sample_39-kraken2_minikraken-0.05	0.004468526976131188
strain_sample_39-kraken2_minikraken-0.55	0.6538952745849297
strain_sample_39-kraken2_minikraken-0.15	0.023314977189088
strain_sample_39-kraken2_minikraken-0.50	0.47558718411979584
strain_sample_39-kraken2_minikraken-0.30	0.060840790400808406
strain_sample_39-kraken2_minikraken-0.70	nan
strain_sample_39-kraken2_minikraken-0.35	0.11556608699538434
strain_sample_39-kraken2_minikraken-0.25	0.04628579128454237
strain_sample_39-kraken2_minikraken-0.60	nan
strain_sample_39-kraken2_minikraken-0.20	0.03435585463655715
strain_sample_39-kraken2_minikraken-0.45	0.21669516022288293
strain_sample_39-kraken2_minikraken-0.65	nan
strain_sample_39-kraken2_minikraken-0.40	0.1833097656079428
strain_sample_39-kraken2_minikraken-0.95	nan
strain_sample_39-kraken2_minikraken-0.75	nan
strain_sample_39-kraken2_minikraken-0.90	nan
strain_sample_39-kraken2_minikraken-1.00	nan
strain_sample_39-kraken2_minikraken-0.85	nan
strain_sample_39-kraken2_minikraken-0.80	nan
strain_sample_32-kraken2_minikraken-0.25	0.061854869659149915
strain_sample_32-kraken2_minikraken-0.05	0.005575760621471151
strain_sample_32-kraken2_minikraken-0.10	0.014949793164475606
strain_sample_32-kraken2_minikraken-0.20	0.046860197107465924
strain_sample_32-kraken2_minikraken-0.15	0.030137290909330875
strain_sample_32-kraken2_minikraken-0.00	0.0013161764312058285
strain_sample_32-kraken2_minikraken-0.45	0.38973726316716584
strain_sample_32-kraken2_minikraken-0.85	nan
strain_sample_32-kraken2_minikraken-0.60	nan
strain_sample_32-kraken2_minikraken-0.40	0.1931149113908666
strain_sample_32-kraken2_minikraken-0.75	nan
strain_sample_32-kraken2_minikraken-0.80	nan
strain_sample_32-kraken2_minikraken-0.35	0.13221125011987264
strain_sample_32-kraken2_minikraken-0.55	0.9463318562284591
strain_sample_32-kraken2_minikraken-0.30	0.095343714473735
strain_sample_32-kraken2_minikraken-0.50	0.5292583734577982
strain_sample_32-kraken2_minikraken-0.70	nan
strain_sample_32-kraken2_minikraken-0.65	nan
strain_sample_32-kraken2_minikraken-0.95	nan
strain_sample_32-kraken2_minikraken-0.90	nan
strain_sample_32-kraken2_minikraken-1.00	nan
mouse_sample_14-kraken2_minikraken-0.40	0.17464658861293192
mouse_sample_14-kraken2_minikraken-0.15	0.031083263662535096
mouse_sample_14-kraken2_minikraken-0.35	0.13315182176544937
mouse_sample_14-kraken2_minikraken-0.30	0.09261332120825494
mouse_sample_14-kraken2_minikraken-0.10	0.017403995985166742
mouse_sample_14-kraken2_minikraken-0.20	0.04594850997131946
mouse_sample_14-kraken2_minikraken-0.25	0.06448387932578924
mouse_sample_14-kraken2_minikraken-0.00	0.0009685638426810294
mouse_sample_14-kraken2_minikraken-0.05	0.00475864635501491
mouse_sample_14-kraken2_minikraken-1.00	nan
mouse_sample_14-kraken2_minikraken-0.95	nan
mouse_sample_14-kraken2_minikraken-0.75	nan
mouse_sample_14-kraken2_minikraken-0.80	nan
mouse_sample_14-kraken2_minikraken-0.85	nan
mouse_sample_14-kraken2_minikraken-0.90	nan
mouse_sample_14-kraken2_minikraken-0.60	nan
mouse_sample_14-kraken2_minikraken-0.50	0.27832973694433866
mouse_sample_14-kraken2_minikraken-0.45	0.21964324238398564
