Sample name	Bray-Curtis dissimilarity relative abundance
ABRF_MGRG_Half-MetaPhlAn-default	0.4
ABRF_MGRG_5ng-MetaPhlAn-default	0.4
ABRF_MGRG_Normal-MetaPhlAn-default	0.7253081
JGI_SRR033549-MetaPhlAn-default	0.5391846060815394
HMP_even_illum_SRR172902-MetaPhlAn-default	0.47203153986085356
ABRF_MGRG_10ng-MetaPhlAn-default	0.3997575
JGI_SRR033548-MetaPhlAn-default	0.6
BioPool-MetaPhlAn-default	0.3295753
HMP_even_454_SRR072233-MetaPhlAn-default	0.586276791372321
ZymoMock-MetaPhlAn-default	0.5402384235523152
ABRF_MGRG_1ng-MetaPhlAn-default	0.4
